"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"br.com.trevisantecnologia.importer.validator.business.rules.agent.LoginIsSuporteumovOrSuportetecnico",13,1,1,2,4,3,0,4,1
"br.com.trevisantecnologia.importer.v3.configuration.serialization.GsonWrapper",13,1,1,1,4,0,1,0,1
"br.com.trevisantecnologia.importer.v3.configuration.mongodb.JodaLocalTimeConverter",13,1,1,1,4,0,1,1,0
"br.com.trevisantecnologia.importer.service.LevelAService",13,1,0,1,4,3,0,4,1
"br.com.trevisantecnologia.importer.service.SectionService",13,1,0,1,4,3,0,4,1
"br.com.trevisantecnologia.importer.service.AccesRoleService",13,1,0,1,4,3,1,4,1
"br.com.trevisantecnologia.importer.service.LevelXService",13,1,0,1,4,3,0,4,1
"br.com.trevisantecnologia.importer.service.Level6Service",13,1,0,1,4,3,0,4,1
"br.com.trevisantecnologia.importer.service.ActivityService",13,1,0,1,4,3,1,4,1
"br.com.trevisantecnologia.importer.util.Regex",13,0,0,1,1,0,0,0,9
"br.com.trevisantecnologia.importer.service.ImportService",12,7,7,7,2,1,3,1,0
"br.com.trevisantecnologia.importer.validator.business.BusinessValidatorBuilder",12,2,1,2,2,0,5,1,1
"br.com.trevisantecnologia.importer.dao.Local3DimensionDao",12,2,1,2,2,1,1,2,0
"br.com.trevisantecnologia.importer.dao.ServiceLocalClassificationDao",12,2,1,2,2,1,1,2,0
"br.com.trevisantecnologia.importer.dao.ServiceLocalTypeDao",12,2,1,2,2,1,1,2,0
"br.com.trevisantecnologia.importer.http.HttpClient",11,2,2,2,2,0,1,1,0
"br.com.trevisantecnologia.importer.converter.StringConverter",11,2,2,2,0,0,1,2,0
"br.com.trevisantecnologia.importer.types.StringListWrapper",11,2,2,2,1,0,3,0,1
"br.com.trevisantecnologia.importer.dao.LimitDao",11,2,2,2,2,1,1,2,0
"br.com.trevisantecnologia.importer.v3.configuration.serialization.GsonConfig",11,1,1,1,3,0,0,0,0
"br.com.trevisantecnologia.importer.injection.InjectorCreator",11,1,1,2,2,0,0,0,1
"br.com.trevisantecnologia.importer.dao.MediaDao",11,1,1,1,4,1,1,2,0
"br.com.trevisantecnologia.importer.model.Weekdays",10,7,7,7,0,0,3,0,0
"br.com.trevisantecnologia.importer.model.ImportModel",10,6,6,6,1,0,41,1,0
"br.com.trevisantecnologia.importer.validator.AlwaysValidValidator",10,2,2,2,0,0,1,1,1
"br.com.trevisantecnologia.importer.validator.CustomFielListTypeValueValidator",10,2,2,2,0,0,0,1,0
"br.com.trevisantecnologia.importer.cache.UniqueEntityCache",10,2,2,2,0,0,1,0,1
"br.com.trevisantecnologia.importer.exception.ImportBaseException",10,2,2,2,0,0,3,1,1
"br.com.trevisantecnologia.importer.exception.ImportException",10,2,2,2,0,0,77,1,1
"br.com.trevisantecnologia.importer.persistence.dialect.CustomPostgreSQLDialect",10,1,1,1,2,0,0,1,0
"br.com.trevisantecnologia.importer.validator.UrlValidator",10,1,1,1,1,0,2,1,1
"br.com.trevisantecnologia.importer.dao.schedule.notification.ScheduleNotificationDao",10,1,1,1,3,3,1,4,0
"br.com.trevisantecnologia.importer.dao.FieldSettingDao",10,1,1,1,4,1,1,2,0
"br.com.trevisantecnologia.importer.model.Timezone",9,6,6,6,0,0,2,0,0
"br.com.trevisantecnologia.importer.v3.entity.Entity",9,5,5,5,1,0,5,0,0
"br.com.trevisantecnologia.importer.persistence.BooleanCharacterType",9,1,1,1,1,0,0,1,1
"br.com.trevisantecnologia.importer.service.ItineraryTeamService",9,1,0,1,2,2,0,3,0
"br.com.trevisantecnologia.importer.dao.ClientDao",9,1,0,1,1,1,1,2,0
"br.com.trevisantecnologia.importer.dao.DefaultSystemSettingsDao",9,1,1,1,2,1,0,2,0
"br.com.trevisantecnologia.importer.dao.ItineraryScheduleDao",9,0,0,1,6,2,1,3,0
"br.com.trevisantecnologia.importer.core.SpringBootStarter",8,1,1,1,2,1,1,1,0
"br.com.trevisantecnologia.importer.dao.Level6Dao",8,1,0,1,1,1,1,2,0
"br.com.trevisantecnologia.importer.dao.IdiomDao",8,1,1,1,2,1,1,2,0
"br.com.trevisantecnologia.importer.dao.LevelXDao",8,1,0,1,1,1,1,2,0
"br.com.trevisantecnologia.importer.dao.ItemCategoryDao",8,1,1,1,2,1,1,2,0
"br.com.trevisantecnologia.importer.dao.AgentTypeDao",8,1,1,1,2,1,1,2,0
"br.com.trevisantecnologia.importer.dao.TeamTypeDAO",8,1,1,1,2,1,1,3,0
"br.com.trevisantecnologia.importer.dao.LevelADao",8,1,0,1,1,1,1,2,0
"br.com.trevisantecnologia.importer.util.ModelUtils",7,1,1,2,1,1,0,1,0
"br.com.trevisantecnologia.importer.v3.message.MessageRepository",7,1,1,1,2,0,1,1,0
"br.com.trevisantecnologia.importer.parser.EscapeCharacter",7,1,1,1,0,0,0,0,1
"br.com.trevisantecnologia.importer.dao.DefaultActivityDao",7,1,1,1,1,1,1,2,0
"br.com.trevisantecnologia.importer.exception.ImportFatalException",7,1,1,1,0,0,4,1,1
"br.com.trevisantecnologia.importer.exception.LayoutFileNotFoundException",7,1,1,1,0,0,2,1,1
"br.com.trevisantecnologia.importer.exception.NumberOfErrorsExceededException",7,1,1,1,0,0,2,1,1
"br.com.trevisantecnologia.importer.exception.UnableToApplyMobileEntriesException",7,1,1,1,0,0,1,1,1
"br.com.trevisantecnologia.importer.model.ImageImportModel",6,3,3,3,0,0,8,0,0
"br.com.trevisantecnologia.importer.model.CustomFieldedImportModel",6,2,2,2,1,0,13,1,0
"br.com.trevisantecnologia.importer.model.Model",6,2,2,2,1,0,31,0,0
"br.com.trevisantecnologia.importer.util.SpringBeanProvider",6,1,1,1,0,0,3,0,0
"br.com.trevisantecnologia.importer.persistence.LocalTimeStringType",6,0,0,1,2,0,0,1,1
"br.com.trevisantecnologia.importer.context.journey.WorkdayImportContext",6,0,0,1,2,1,1,2,0
"br.com.trevisantecnologia.importer.converter.Converter",5,2,2,2,0,0,20,0,0
"br.com.trevisantecnologia.importer.validator.Validator",5,2,2,2,0,0,11,0,0
"br.com.trevisantecnologia.importer.model.ImportActive",5,2,2,2,0,0,2,0,0
"br.com.trevisantecnologia.importer.model.IDescription",5,2,2,2,0,0,3,0,0
"br.com.trevisantecnologia.importer.dao.function.FunctionCall",5,1,1,1,1,0,1,1,0
"br.com.trevisantecnologia.importer.context.ScheduleTypeActivityImportContext",5,0,0,1,1,0,1,1,0
"br.com.trevisantecnologia.importer.context.ScheduleItemImportContext",5,0,0,1,1,0,1,1,0
"br.com.trevisantecnologia.importer.context.ItineraryAgentImportContext",5,0,0,1,1,0,1,1,0
"br.com.trevisantecnologia.importer.context.ServiceLocalItemImportContext",5,0,0,1,1,0,1,1,0
"br.com.trevisantecnologia.importer.context.ServiceLocalActivityImportContext",5,0,0,1,1,0,1,1,0
"br.com.trevisantecnologia.importer.context.ServiceLocalTeamImportContext",5,0,0,1,1,0,1,1,0
"br.com.trevisantecnologia.importer.context.AditionalInfoItemContext",5,0,0,1,1,0,0,1,0
"br.com.trevisantecnologia.importer.context.AgentActivityImportContext",5,0,0,1,1,0,1,1,0
"br.com.trevisantecnologia.importer.context.ItineraryServiceLocalImportContext",5,0,0,1,1,0,2,1,0
"br.com.trevisantecnologia.importer.dao.journey.WeeklyWorkdayDao",5,0,0,1,2,2,1,3,0
"br.com.trevisantecnologia.importer.dao.ScheduleTypeDao",5,0,0,1,2,1,1,2,0
"br.com.trevisantecnologia.importer.validator.business.BusinessRules",4,1,1,1,0,0,26,0,0
"br.com.trevisantecnologia.importer.model.GeocoderAdress",4,1,1,1,0,0,3,1,0
"br.com.trevisantecnologia.importer.dao.VerifyAttributeAlreadyUse",4,1,1,1,0,0,3,0,0
"br.com.trevisantecnologia.importer.dao.AccessRoleDao",4,0,0,1,1,1,1,2,0
"br.com.trevisantecnologia.importer.dao.SectionDao",4,0,0,1,1,1,1,2,0
"br.com.trevisantecnologia.importer.dao.ScheduleSituationDao",4,0,0,1,1,1,1,2,0
"br.com.trevisantecnologia.importer.dao.ActivityDao",4,0,0,1,1,1,1,2,0
