"method","loc","cyclo","calls","nbd","param"
"com.trevisan.servletfotoumobile.database.table.TemporaryPhotoTable.getActivityId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.TemporaryPhotoTable.getData()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.TemporaryPhotoTable.getDataWithoutCharacters()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.TemporaryPhotoTable.getId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.TemporaryPhotoTable.getIdentifier()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.TemporaryPhotoTable.getPart()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.TemporaryPhotoTable.getPrimaryKey()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.TemporaryPhotoTable.getTaskId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.MediaDBConnection.MediaDBConnection(Context context)",2,1,0,0,1
"com.trevisan.servletfotoumobile.database.UmovmeDatabaseConnection.UmovmeDatabaseConnection(Context context)",2,1,0,0,1
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.setActivityHistoryId(Integer activityHistoryId)",2,1,0,0,1
"com.trevisan.servletfotoumobile.exception.UMovException.UMovException(String message)",2,1,0,0,1
"com.trevisan.servletfotoumobile.exception.UMovException.setResult(Result result)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.Result.setMediaId(Long savedMediaId)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.Result.setMessage(String message)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.setAgentId(long agentId)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.setClientId(long clientId)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.setError(String error)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.setJdsVersion(String jdsVersion)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.setLogType(String logType)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.setServerIdentifier(long serverIdentifier)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.setThrowable(Throwable throwable)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismLog.setAction(String action)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismLog.setAgentId(long agentId)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismLog.setClientId(long clientId)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismLog.setConnectionAttributes(ConnectionAttributes attributes)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismLog.setContent(String content)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismLog.setDeviceIP(String deviceIP)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismLog.setServerIdentifier(long serverIdentifier)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismLog.setThrowable(Throwable throwable)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismLog.setType(String type)",2,1,0,0,1
"com.trevisan.servletfotoumobile.model.SynchronismLog.setVersion(String version)",2,1,0,0,1
"com.trevisan.servletfotoumobile.util.Utils.getValueAsStringForSQL(String value)",2,1,0,0,1
"com.trevisan.servletfotoumobile.database.table.GenericTable.getColumns()",2,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.GenericTable.getTableName()",2,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.GenericTable.getTableNameWithoutPostgresChar()",2,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.Tables.getActivityHistory()",2,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.Tables.getActivityHistoryPhoto()",2,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.Tables.getAgent()",2,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.Tables.getClient()",2,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.Tables.getFieldHistory()",2,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.Tables.getSynchorismLog()",2,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.Tables.getSynchronismErrorLog()",2,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.Tables.getTemporaryPhoto()",2,1,0,0,0
"com.trevisan.servletfotoumobile.exception.UMovException.getResult()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.Result.getMessage()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.Result.isBackMediaId()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.getAgentId()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.getClientId()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.getError()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.getJdsVersion()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.getLogType()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.getServerIdentifier()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismErrorLog.getThrowable()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismLog.getAction()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismLog.getAgentId()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismLog.getClientId()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismLog.getConnectionAttributes()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismLog.getContent()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismLog.getDeviceIP()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismLog.getServerIdentifier()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismLog.getThrowable()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismLog.getType()",2,1,0,0,0
"com.trevisan.servletfotoumobile.model.SynchronismLog.getVersion()",2,1,0,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.getExtension()",0,1,1,0,0
"com.trevisan.servletfotoumobile.application.RequestLog.loadClientIdAndAgentId()",0,1,0,0,0
"com.trevisan.servletfotoumobile.database.MediaDBConnection.MediaDBConnection()",0,1,0,0,0
"com.trevisan.servletfotoumobile.database.UmovmeDatabaseConnection.UmovmeDatabaseConnection()",0,1,0,0,0
