"method","loc","cyclo","calls","nbd","param"
"me.umov.syncmedia.application.api.mediapart.MediaPartConverter.convertFrom(byte[] mediaContent, SaveMediaPartRequest request)",0,1,0,0,2
"me.umov.syncmedia.domain.media.MediaAssemblerPort.assembleMedia(MediaMetadata metadata, MediaOwner owner)",0,1,0,0,2
"me.umov.syncmedia.domain.media.MediaRepository.exists(MediaMetadata metadata, MediaOwner owner)",0,1,0,0,2
"me.umov.syncmedia.domain.media.MediaRepository.find(MediaMetadata metadata, MediaOwner owner)",0,1,0,0,2
"me.umov.syncmedia.infrastructure.activityhistorymedia.masterdb.MasterDbActivityHistoryMediaDao.existsActivityHistoryMediaByNumberAndActivityHistoryId(long code, Long activityHistoryId)",0,1,0,0,2
"me.umov.syncmedia.infrastructure.activityhistorymedia.masterdb.MasterDbActivityHistoryMediaDao.existsActivityHistoryMediaByNumberAndActivityHistoryItemId(long code, Long activityHistoryItemId)",0,1,0,0,2
"me.umov.syncmedia.infrastructure.agent.AgentDao.findByClientIdAndAliasIgnoreCase(long clientId, String login)",0,1,0,0,2
"me.umov.syncmedia.infrastructure.temporarymedia.TemporaryMediaDao.findByCodeAndIdentifierOrderById(long code, String identifier)",0,1,0,0,2
"me.umov.syncmedia.application.api.media.MediaOwnerConverter.convertFrom(MediaAssemblerRequest request)",0,1,0,0,1
"me.umov.syncmedia.application.authentication.AuthenticationMode.authenticate(HttpServletRequest request)",0,1,0,0,1
"me.umov.syncmedia.application.authentication.AuthenticationMode.shouldHandle(HttpServletRequest request)",0,1,0,0,1
"me.umov.syncmedia.application.eventlistener.mediaassembled.FeedScheduleConverter.convertFrom(Media media)",0,1,0,0,1
"me.umov.syncmedia.domain.mediapart.MediaPartManagerPort.receivePart(MediaPart media)",0,1,0,0,1
"me.umov.syncmedia.domain.mediapart.MediaPartRepository.deleteByExecution(MediaPart media)",0,1,0,0,1
"me.umov.syncmedia.domain.mediapart.MediaPartRepository.deleteByExecutionAndPartBlock(MediaPart media)",0,1,0,0,1
"me.umov.syncmedia.domain.mediapart.MediaPartRepository.deleteByIdentity(MediaPart media)",0,1,0,0,1
"me.umov.syncmedia.domain.mediapart.MediaPartRepository.deleteByIdentityAndPartBlock(MediaPart media)",0,1,0,0,1
"me.umov.syncmedia.domain.mediapart.MediaPartRepository.save(MediaPart media)",0,1,0,0,1
"me.umov.syncmedia.infrastructure.activityhistoryitem.ActivityHistoryItemDao.findByIdentifierAndIdentifierIsNotNull(String identifier)",0,1,0,0,1
"me.umov.syncmedia.infrastructure.client.ClientDao.findByAliasIgnoreCase(String alias)",0,1,0,0,1
"me.umov.syncmedia.infrastructure.temporarymedia.TemporaryMediaConverter.convertFrom(MediaPart mediaPart)",0,1,0,0,1
