"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"net.sourceforge.pmd.lang.java.metrics.impl.NoamMetric",20,2,2,2,6,3,0,4,0
"net.sourceforge.pmd.lang.java.ast.ASTPrimarySuffixTest",20,2,2,2,5,1,0,1,2
"net.sourceforge.pmd.lang.java.dfa.StructureTest",20,2,2,2,7,5,0,5,0
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryFullyQualifiedNameTest",20,2,2,3,1,1,0,2,2
"net.sourceforge.pmd.lang.java.symboltable.ScopeCreationVisitorTest",20,2,2,2,5,3,0,4,1
"net.sourceforge.pmd.typeresolution.testdata.FieldAccessShadow",20,2,2,2,2,2,1,3,3
"com.sample.test.null",20,2,2,1,2,0,0,0,1
"net.sourceforge.pmd.lang.jsp.rule.security.NoUnsanitizedJSPExpressionRule",20,2,1,3,3,3,0,5,0
"net.sourceforge.pmd.cpd.PLSQLLanguage",20,2,2,2,1,0,0,1,0
"org.sonar.plugins.scala.util.StringUtils",20,2,1,3,5,0,1,1,0
"net.sourceforge.pmd.testframework.PmdRuleTst",20,2,0,2,4,1,419,6,0
"net.sourceforge.pmd.util.database.ResourceResolver",20,1,1,3,4,0,1,1,0
"net.sourceforge.pmd.lang.java.JavaLanguageModule",20,1,1,1,2,2,21,3,2
"net.sourceforge.pmd.lang.java.rule.performance.AppendCharacterWithCharRule",20,1,1,4,3,3,0,4,0
"net.sourceforge.pmd.lang.java.rule.StringConcatenationRule",20,1,1,4,3,3,0,4,0
"net.sourceforge.pmd.lang.plsql.PLSQLLanguageModule",20,1,1,1,2,2,2,3,2
"net.sourceforge.pmd.cpd.RubyTokenizer",20,1,1,1,1,0,2,1,0
"net.sourceforge.pmd.lang.vm.rule.design.NoInlineJavaScriptRule",20,1,1,3,4,1,0,2,0
"net.sourceforge.pmd.lang.vm.rule.errorprone.EmptyForeachStmtRule",20,1,1,5,6,2,0,3,0
"net.sourceforge.pmd.typeresolution.testdata.UsesRepeatableAnnotations",20,0,0,1,4,0,1,0,0
"net.sourceforge.pmd.lang.apex.ast.AccessNode",19,8,8,8,1,1,1,2,7
"net.sourceforge.pmd.lang.java.ast.ASTClassOrInterfaceBody",19,5,5,5,0,0,8,1,0
"net.sourceforge.pmd.lang.java.ast.ASTResultType",19,5,5,5,0,0,10,2,0
"net.sourceforge.pmd.lang.java.ast.ASTTypeArgument",19,5,5,5,0,0,1,2,0
"net.sourceforge.pmd.lang.apex.ast.ASTFormalComment",19,4,4,4,0,0,3,1,1
"net.sourceforge.pmd.lang.apex.ast.ASTUserEnum",19,4,4,4,1,0,7,2,0
"net.sourceforge.pmd.lang.AbstractParser",19,4,3,4,1,0,13,2,1
"net.sourceforge.pmd.lang.dfa.StackObject",19,4,4,4,0,0,1,0,2
"net.sourceforge.pmd.lang.java.ast.ASTArguments",19,4,4,5,0,0,9,1,0
"net.sourceforge.pmd.lang.plsql.ast.ASTArguments",19,4,4,5,0,0,1,1,0
"net.sourceforge.pmd.lang.apex.ast.ApexRootNode",19,3,3,3,4,2,5,4,0
"net.sourceforge.pmd.lang.apex.metrics.ApexMetricsFacade",19,3,1,3,4,4,1,5,1
"net.sourceforge.pmd.lang.java.JavaTokenManager",19,3,3,3,4,1,2,2,1
"net.sourceforge.pmd.lang.java.metrics.JavaMetricsFacade",19,3,2,3,4,4,1,5,1
"net.sourceforge.pmd.lang.java.rule.design.NcssMethodCountRule",19,3,3,3,2,2,0,4,0
"net.sourceforge.pmd.lang.ecmascript5.Ecmascript5TokenManager",19,3,3,3,4,1,2,2,1
"net.sourceforge.pmd.lang.jsp.JspTokenManager",19,3,3,3,4,1,1,2,1
"net.sourceforge.pmd.lang.matlab.MatlabTokenManager",19,3,3,3,4,1,2,2,1
"net.sourceforge.pmd.lang.objectivec.ObjectiveCTokenManager",19,3,3,3,4,1,2,2,1
"net.sourceforge.pmd.lang.plsql.PLSQLTokenManager",19,3,3,3,4,1,2,2,1
"net.sourceforge.pmd.lang.python.PythonTokenManager",19,3,3,3,4,1,2,2,1
"net.sourceforge.pmd.testframework.SimpleAggregatorTst",19,3,0,3,4,1,3,2,1
"net.sourceforge.pmd.lang.vf.VfTokenManager",19,3,3,3,4,1,1,2,1
"net.sourceforge.pmd.lang.apex.rule.ApexXPathRule",19,2,2,2,6,6,1,8,0
"net.sourceforge.pmd.dcd.graph.ClassNodeComparator",19,2,1,6,1,0,1,1,1
"net.sourceforge.pmd.lang.rule.stat.StatisticalRule",19,2,2,2,5,5,9,6,3
"net.sourceforge.pmd.util.viewer.gui.menu.ASTNodePopupMenu",19,2,1,2,3,2,1,3,2
"net.sourceforge.pmd.util.DateTimeUtilTest",19,2,2,3,4,1,0,1,0
"net.sourceforge.pmd.lang.java.dfa.DAAPathFinderTest",19,2,2,2,7,5,0,6,1
"net.sourceforge.pmd.typeresolution.testdata.NestedAnonymousClass",19,2,2,2,2,2,1,2,1
"null.LocalVariableSyntaxForLambdaParameters",19,2,2,2,6,0,0,1,0
"net.sourceforge.pmd.lang.apex.ast.ApexCompilerSoqlTest",19,1,1,1,5,1,0,1,1
"net.sourceforge.pmd.cpd.FortranTokenizer",19,1,1,1,1,0,2,2,0
"net.sourceforge.pmd.typeresolution.MethodTypeResolutionTest",19,1,1,1,4,2,0,2,0
"net.sourceforge.pmd.lang.plsql.ast.DeleteStatementTest",19,1,1,1,6,1,0,4,0
"net.sourceforge.pmd.lang.plsql.ast.XMLElementTest",19,1,1,1,6,1,0,4,0
"null.SwitchRules",19,0,1,5,0,0,0,1,7
"net.sourceforge.pmd.lang.dfa.DataFlowNode",18,13,13,13,2,1,22,1,0
"net.sourceforge.pmd.lang.metrics.LanguageMetricsProvider",18,8,8,8,6,3,6,3,0
"net.sourceforge.pmd.lang.apex.ast.ASTUserTrigger",18,4,4,4,1,0,4,1,0
"net.sourceforge.pmd.lang.java.ast.AbstractMethodLikeNode",18,4,4,4,1,1,3,3,1
"net.sourceforge.pmd.lang.java.ast.ASTExtendsList",18,4,4,4,1,0,4,2,0
"net.sourceforge.pmd.lang.java.ast.ASTImplementsList",18,4,4,4,1,0,3,2,0
"net.sourceforge.pmd.lang.java.ast.ASTMemberValueArrayInitializer",18,4,4,4,1,0,0,2,0
"net.sourceforge.pmd.lang.java.ast.ASTTypeParameters",18,4,4,4,1,0,2,2,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTBreakStatement",18,4,4,5,1,0,1,1,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTContinueStatement",18,4,4,5,1,0,1,1,0
"net.sourceforge.pmd.lang.plsql.ast.ASTPackageSpecification",18,4,4,4,0,0,5,2,0
"net.sourceforge.pmd.lang.vm.util.LogUtil",18,4,3,6,2,2,2,4,0
"net.sourceforge.pmd.lang.apex.ast.ASTVariableExpression",18,3,3,4,1,0,11,1,0
"net.sourceforge.pmd.lang.dfa.report.ClassNode",18,3,3,4,0,0,1,3,1
"net.sourceforge.pmd.lang.dfa.report.PackageNode",18,3,3,4,0,0,2,3,1
"net.sourceforge.pmd.lang.cpp.CppTokenManager",18,3,3,3,3,1,3,2,1
"net.sourceforge.pmd.lang.java.ast.AbstractMethodOrConstructorDeclaration",18,3,3,4,1,1,2,3,1
"net.sourceforge.pmd.lang.java.ast.ASTForUpdate",18,3,3,3,1,0,5,1,0
"net.sourceforge.pmd.typeresolution.testdata.dummytypes.StaticMembers",18,3,3,3,0,0,3,0,6
"net.sourceforge.pmd.lang.plsql.rule.design.NcssMethodCountRule",18,3,3,3,2,2,0,4,0
"net.sourceforge.pmd.lang.apex.rule.design.ExcessiveClassLengthRule",18,2,2,3,1,1,0,2,0
"net.sourceforge.pmd.properties.builders.MultiNumericPropertyBuilder",18,2,1,2,1,1,5,2,2
"net.sourceforge.pmd.cpd.EdgeCasesTokenizerTest",18,2,1,2,4,0,0,2,0
"net.sourceforge.pmd.lang.java.JavaLanguageParser",18,2,1,2,4,1,1,2,1
"net.sourceforge.pmd.lang.java.metrics.impl.NopaMetric",18,2,2,2,5,3,0,4,0
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryAnnotationValueElementRule",18,2,2,4,4,3,0,5,0
"net.sourceforge.pmd.lang.java.ast.ASTBlockStatementTest",18,2,2,2,3,0,0,0,0
"net.sourceforge.pmd.typeresolution.testdata.MethodStaticAccess",18,2,2,9,3,2,1,3,1
"net.sourceforge.pmd.util.designer.DesignerTest",18,1,1,1,5,3,0,3,0
"net.sourceforge.pmd.lang.java.rule.errorprone.ImportFromSamePackageRule",18,1,1,5,4,3,0,5,0
"net.sourceforge.pmd.cpd.PHPTokenizer",18,1,1,7,1,0,1,4,0
"null.MultipleCaseLabels",18,0,1,5,0,0,0,1,7
"net.sourceforge.pmd.lang.java.ast.ASTAnyTypeDeclaration",17,5,5,5,3,1,34,5,1
"net.sourceforge.pmd.lang.apex.ast.ASTNewKeyValueObjectExpression",17,4,4,4,1,0,3,1,0
"net.sourceforge.pmd.lang.apex.ast.ASTProperty",17,4,4,4,1,0,7,1,0
"net.sourceforge.pmd.PMDException",17,4,4,4,0,0,13,1,2
"net.sourceforge.pmd.util.filter.NotFilter",17,4,4,4,0,0,2,1,0
"net.sourceforge.pmd.lang.java.ast.ASTAnnotationMethodDeclaration",17,4,4,4,0,0,1,1,0
"net.sourceforge.pmd.lang.java.ast.ASTThrowStatement",17,4,4,5,0,0,11,1,0
"net.sourceforge.pmd.lang.java.ast.ASTTypeBound",17,4,4,4,1,0,1,1,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTArrayComprehensionLoop",17,4,4,4,1,0,1,1,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTAstRoot",17,4,4,5,1,0,1,2,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTDoLoop",17,4,4,4,1,0,1,1,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTObjectProperty",17,4,4,4,1,0,1,1,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTWhileLoop",17,4,4,4,1,0,1,1,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTWithStatement",17,4,4,4,1,0,1,1,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTXmlExpression",17,4,4,4,1,0,1,1,0
"net.sourceforge.pmd.lang.plsql.ast.ASTPackageBody",17,4,4,4,0,0,5,2,0
"net.sourceforge.pmd.lang.plsql.ast.ASTTypeSpecification",17,4,4,4,0,0,5,2,0
"net.sourceforge.pmd.lang.apex.metrics.impl.WmcTestRule",17,3,0,3,2,0,0,1,0
"net.sourceforge.pmd.lang.dfa.pathfinder.PathElement",17,3,3,3,1,1,2,1,3
"net.sourceforge.pmd.lang.java.ast.JavadocElement",17,3,3,3,2,2,2,3,1
"net.sourceforge.pmd.lang.java.metrics.impl.WmcTestRule",17,3,0,3,2,0,0,1,0
"net.sourceforge.pmd.lang.java.metrics.testdata.GetterDetection",17,3,3,3,1,0,1,0,4
"net.sourceforge.pmd.lang.java.symboltable.testdata.InnerClass",17,3,3,4,0,0,1,0,2
"net.sourceforge.pmd.lang.jsp.ast.SyntaxErrorException",17,3,3,3,0,0,1,1,3
"net.sourceforge.pmd.lang.vf.ast.SyntaxErrorException",17,3,3,3,0,0,1,1,3
"net.sourceforge.pmd.lang.vm.directive.Literal",17,3,3,3,0,0,1,1,1
"net.sourceforge.pmd.lang.apex.rule.design.ExcessiveParameterListRule",17,2,2,2,3,3,0,4,0
"net.sourceforge.pmd.lang.apex.LanguageVersionTest",17,2,2,2,6,3,0,4,0
"net.sourceforge.pmd.lang.apex.metrics.impl.AllMetricsTest",17,2,1,2,3,3,0,4,1
"net.sourceforge.pmd.lang.ast.xpath.AbstractASTXPathHandler",17,2,2,2,5,2,1,4,0
"net.sourceforge.pmd.properties.builders.MultiPackagedPropertyBuilder",17,2,1,3,1,0,2,1,1
"net.sourceforge.pmd.jaxen.AttributeAxisIteratorTest",17,2,2,2,3,2,0,2,0
"net.sourceforge.pmd.lang.java.ast.ASTAnyTypeBodyDeclaration",17,2,2,2,0,0,5,1,1
"net.sourceforge.pmd.lang.java.JavaDataFlowHandler",17,2,2,2,6,5,1,6,0
"net.sourceforge.pmd.typeresolution.testdata.FieldAccessGenericParameter",17,2,2,2,1,1,1,1,2
"null.Bug1429",17,2,2,2,0,0,0,1,0
"net.sourceforge.pmd.lang.plsql.PLSQLDataFlowHandler",17,2,2,2,6,4,1,5,0
"net.sourceforge.pmd.lang.java.rule.errorprone.MethodWithSameNameAsEnclosingClassRule",17,1,1,3,4,3,0,4,0
"net.sourceforge.pmd.lang.java.rule.SymbolTableTestRule",17,1,1,3,4,4,0,6,0
"net.sourceforge.pmd.lang.java.ast.ASTPackageDeclarationTest",17,1,1,1,5,1,0,1,1
"net.sourceforge.pmd.lang.java.dfa.VariableAccessTest",17,1,1,1,3,1,0,1,0
"net.sourceforge.pmd.lang.java.PMD5RulesetTest",17,1,1,1,6,3,0,3,0
"net.sourceforge.pmd.lang.rule.xpath.XPathRuleQuery",16,5,5,5,5,3,3,3,3
"net.sourceforge.pmd.lang.java.ast.ASTAdditiveExpression",16,4,4,4,0,0,9,1,0
"net.sourceforge.pmd.lang.java.ast.ASTBlockStatement",16,4,4,4,0,0,24,1,0
"net.sourceforge.pmd.lang.java.ast.ASTEqualityExpression",16,4,4,4,0,0,11,1,0
"net.sourceforge.pmd.lang.java.ast.ASTInstanceOfExpression",16,4,4,4,0,0,1,1,0
"net.sourceforge.pmd.lang.java.ast.ASTMethodDeclarator",16,4,4,4,0,0,21,1,0
"net.sourceforge.pmd.lang.java.ast.ASTMultiplicativeExpression",16,4,4,4,0,0,2,1,0
"net.sourceforge.pmd.lang.java.ast.ASTPackageDeclaration",16,4,4,4,0,0,10,1,0
"net.sourceforge.pmd.lang.java.ast.ASTPostfixExpression",16,4,4,4,0,0,4,1,0
"net.sourceforge.pmd.lang.java.ast.ASTShiftExpression",16,4,4,4,0,0,1,1,0
"net.sourceforge.pmd.lang.java.ast.ASTUnaryExpression",16,4,4,4,0,0,2,1,0
"net.sourceforge.pmd.lang.java.ast.ASTUnaryExpressionNotPlusMinus",16,4,4,4,0,0,4,1,0
"net.sourceforge.pmd.lang.plsql.ast.ASTDatatype",16,4,4,4,0,0,1,1,0
"net.sourceforge.pmd.lang.plsql.ast.ASTMethodDeclarator",16,4,4,4,0,0,3,1,0
"net.sourceforge.pmd.cpd.ApexLanguage",16,3,3,3,1,0,0,2,0
"net.sourceforge.pmd.properties.modules.TypePropertyModule",16,3,1,3,1,0,2,2,0
"net.sourceforge.pmd.cpd.CPPLanguage",16,3,3,3,1,0,0,3,0
"net.sourceforge.pmd.cpd.CsLanguage",16,3,3,3,1,0,0,3,0
"net.sourceforge.pmd.cpd.JavaLanguage",16,3,3,3,1,0,0,3,0
"net.sourceforge.pmd.lang.java.ast.MethodLikeNode",16,3,3,3,2,1,23,4,1
"net.sourceforge.pmd.test.lang.ast.DummyNode",16,3,3,3,1,1,2,2,0
"net.sourceforge.pmd.cache.CachedRuleMapper",16,2,2,3,4,2,1,2,1
"net.sourceforge.pmd.properties.builders.SingleNumericPropertyBuilder",16,2,2,2,0,0,5,1,2
"net.sourceforge.pmd.cpd.TokenEntryTest",16,2,2,2,2,0,0,0,0
"net.sourceforge.pmd.lang.cpp.CppHandler",16,2,2,2,4,4,1,5,0
"null.LocalVariableTypeInferenceForLoopEnhanced2",16,2,2,4,2,0,0,1,0
"net.sourceforge.pmd.lang.matlab.MatlabHandler",16,2,2,2,4,4,1,5,0
"net.sourceforge.pmd.lang.objectivec.ObjectiveCHandler",16,2,2,2,4,4,1,5,0
"net.sourceforge.pmd.lang.python.PythonHandler",16,2,2,2,4,4,1,5,0
"net.sourceforge.pmd.lang.apex.ast.ASTMethodTest",16,1,1,1,5,0,0,0,0
"net.sourceforge.pmd.util.database.ResourceResolverTest",16,1,1,1,3,0,0,1,0
"net.sourceforge.pmd.lang.java.rule.errorprone.AvoidCatchingThrowableRule",16,1,1,2,4,4,0,5,0
"null.SwitchStatements",16,1,1,3,0,0,0,1,0
"net.sourceforge.pmd.lang.java.rule.design.AvoidThrowingRawExceptionTypesTest",16,0,0,5,1,1,0,3,4
"net.sourceforge.pmd.dcd.graph.NodeVisitor",15,12,12,12,0,0,1,0,0
"net.sourceforge.pmd.RuleViolation",15,12,12,12,0,0,46,0,0
"net.sourceforge.pmd.lang.Language",15,10,10,10,1,0,24,1,1
"net.sourceforge.pmd.lang.ast.ParseException",15,4,4,4,0,0,22,1,0
"net.sourceforge.pmd.lang.apex.ast.ASTAnonymousClass",15,3,3,3,1,0,1,1,0
"net.sourceforge.pmd.lang.apex.ast.ASTAssignmentExpression",15,3,3,3,2,0,6,1,0
"net.sourceforge.pmd.lang.apex.ast.ASTBinaryExpression",15,3,3,3,2,0,6,1,0
"net.sourceforge.pmd.lang.apex.ast.ASTBooleanExpression",15,3,3,3,2,0,3,1,0
"net.sourceforge.pmd.lang.apex.ast.ASTPostfixExpression",15,3,3,3,2,0,1,1,0
"net.sourceforge.pmd.lang.apex.ast.ASTPrefixExpression",15,3,3,3,2,0,1,1,0
"net.sourceforge.pmd.util.filter.DirectoryFilter",15,3,2,3,1,0,1,1,1
"net.sourceforge.pmd.typeresolution.testdata.GenericMethodsImplicit",15,3,3,3,4,4,1,5,0
"net.sourceforge.pmd.typeresolution.testdata.VarargsAsFixedArity",15,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.typeresolution.testdata.UsesJavaStreams",15,3,1,4,0,0,2,1,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTExpressionStatement",15,3,3,3,2,0,1,1,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTRegExpLiteral",15,3,3,3,1,0,1,1,0
"net.sourceforge.pmd.lang.vm.directive.BlockMacro",15,3,3,3,0,0,0,1,1
"net.sourceforge.pmd.lang.vm.directive.Break",15,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.vm.directive.Include",15,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.vm.directive.Macro",15,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.vm.directive.Parse",15,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.vm.directive.Stop",15,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.metrics.BasicMetricMemoizer",15,2,2,2,3,1,2,2,1
"net.sourceforge.pmd.typeresolution.testdata.AnonymousInnerClass",15,2,2,1,2,0,1,0,1
"net.sourceforge.pmd.lang.apex.ast.ASTUserEnumTest",15,1,1,1,4,0,0,0,0
"net.sourceforge.pmd.util.database.ResourceLoader",15,1,1,3,1,0,2,3,0
"net.sourceforge.pmd.util.database.ResourceLoaderTest",15,1,1,1,3,0,0,1,0
"net.sourceforge.pmd.cli.CLITest",15,1,1,11,4,1,0,2,0
"net.sourceforge.pmd.lang.java.ast.EncodingTest",15,1,1,1,4,1,0,1,1
"net.sourceforge.pmd.typeresolution.testdata.FieldAccess",15,1,1,1,1,1,1,2,3
"net.sourceforge.pmd.typeresolution.testdata.FieldAccessGenericBounds",15,1,1,1,2,2,1,3,2
"net.sourceforge.pmd.lang.plsql.ast.CreateTableTest",15,1,1,1,5,1,0,4,0
"net.sourceforge.pmd.lang.plsql.ast.FunctionsTest",15,1,1,1,5,1,0,4,0
"net.sourceforge.pmd.lang.plsql.ast.OrderByExpressionsTest",15,1,1,1,5,1,0,4,0
"net.sourceforge.pmd.lang.plsql.ast.SelectHierarchicalTest",15,1,1,1,5,1,0,4,0
"net.sourceforge.pmd.lang.plsql.ast.SelectUnionTest",15,1,1,1,5,1,0,4,0
"net.sourceforge.pmd.lang.plsql.ast.ViewTest",15,1,1,1,5,1,0,4,0
"net.sourceforge.pmd.lang.vm.rule.design.ExcessiveTemplateLengthRule",15,1,1,1,3,2,0,3,0
"net.sourceforge.pmd.lang.java.ast.testdata.InterfaceWithNestedClass",15,0,0,1,3,0,1,1,2
"net.sourceforge.pmd.lang.symboltable.Scope",14,8,8,8,3,0,28,0,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.unusedimports.PackagePrivateUtils",14,4,0,4,0,0,0,0,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.unusedimports.PublicUtils",14,4,3,4,0,0,0,0,0
"net.sourceforge.pmd.lang.apex.ast.ApexParserVisitorReducedAdapter",14,3,3,3,0,0,1,2,0
"net.sourceforge.pmd.lang.apex.ast.ASTNewObjectExpression",14,3,3,3,1,0,2,2,0
"net.sourceforge.pmd.lang.apex.ast.ASTVariableDeclarationStatements",14,3,3,3,1,0,3,1,0
"net.sourceforge.pmd.lang.java.ast.ASTRSIGNEDSHIFT",14,3,3,3,0,0,0,1,0
"net.sourceforge.pmd.lang.java.ast.ASTRUNSIGNEDSHIFT",14,3,3,3,0,0,0,1,0
"null.LocalVariableTypeInference",14,3,2,3,1,0,0,2,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTComment",14,3,3,3,1,0,1,1,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTReturnStatement",14,3,3,3,1,0,2,1,0
"net.sourceforge.pmd.lang.jsp.ast.ASTCompilationUnit",14,3,3,3,1,1,2,3,0
"net.sourceforge.pmd.lang.vf.ast.ASTCompilationUnit",14,3,3,3,1,1,2,3,0
"net.sourceforge.pmd.lang.vm.ast.ASTEscape",14,3,3,3,0,0,1,1,1
"net.sourceforge.pmd.lang.vm.ast.ASTMathNode",14,3,3,3,0,0,5,1,1
"net.sourceforge.pmd.document.InsertDocumentOperation",14,2,2,2,1,0,7,1,1
"net.sourceforge.pmd.lang.dfa.StartOrEndDataFlowNode",14,2,2,3,1,0,6,1,1
"net.sourceforge.pmd.properties.builders.SingleValuePropertyBuilder",14,2,1,2,0,0,7,1,1
"net.sourceforge.pmd.properties.MultiValuePropertyDescriptor",14,2,2,2,1,0,6,1,2
"net.sourceforge.pmd.renderers.ColumnDescriptor",14,2,2,2,0,0,8,0,3
"net.sourceforge.pmd.it.SourceDistributionIT",14,2,1,2,4,1,0,2,0
"net.sourceforge.pmd.lang.java.metrics.impl.AbstractJavaOperationMetric",14,2,2,2,4,4,6,7,0
"net.sourceforge.pmd.lang.java.rule.design.ExcessiveImportsRule",14,2,2,2,3,3,0,4,0
"net.sourceforge.pmd.lang.java.rule.design.ExcessiveParameterListRule",14,2,2,2,3,3,0,4,0
"net.sourceforge.pmd.lang.plsql.rule.design.ExcessiveParameterListRule",14,2,2,2,3,2,0,3,0
"net.sourceforge.pmd.lang.apex.ast.ASTUserTriggerTest",14,1,1,1,4,0,0,0,0
"net.sourceforge.pmd.typeresolution.testdata.FieldAccessNested",14,1,1,9,1,1,1,1,2
"net.sourceforge.pmd.lang.plsql.ast.ASTComparisonConditionTest",14,1,1,1,4,1,0,2,0
"net.sourceforge.pmd.lang.plsql.ast.ASTCompoundConditionTest",14,1,1,1,4,1,0,2,0
"net.sourceforge.pmd.lang.plsql.ast.XMLTableTest",14,1,1,1,5,1,0,4,0
"null.ConcurrentRubyService",14,1,1,1,3,0,0,1,0
"net.sourceforge.pmd.typeresolution.testdata.dummytypes.GenericClass2",14,0,0,1,0,0,1,0,7
"net.sourceforge.pmd.cache.AnalysisCache",13,5,5,5,5,3,3,4,0
"net.sourceforge.pmd.lang.java.ast.ASTAndExpression",13,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.java.ast.ASTAnnotationTypeBody",13,3,3,3,0,0,0,1,0
"net.sourceforge.pmd.lang.java.ast.ASTAnnotationTypeMemberDeclaration",13,3,3,3,0,0,0,1,0
"net.sourceforge.pmd.lang.java.ast.ASTArgumentList",13,3,3,3,0,0,17,1,0
"net.sourceforge.pmd.lang.java.ast.ASTArrayInitializer",13,3,3,3,0,0,3,1,0
"net.sourceforge.pmd.lang.java.ast.ASTConditionalAndExpression",13,3,3,3,0,0,4,1,0
"net.sourceforge.pmd.lang.java.ast.ASTConditionalOrExpression",13,3,3,3,0,0,4,1,0
"net.sourceforge.pmd.lang.java.ast.ASTContinueStatement",13,3,3,3,0,0,6,1,0
"net.sourceforge.pmd.lang.java.ast.ASTDefaultValue",13,3,3,3,0,0,0,1,0
"net.sourceforge.pmd.lang.java.ast.ASTEmptyStatement",13,3,3,3,0,0,0,1,0
"net.sourceforge.pmd.lang.java.ast.ASTEnumBody",13,3,3,3,0,0,3,1,0
"net.sourceforge.pmd.lang.java.ast.ASTExclusiveOrExpression",13,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.java.ast.ASTFinallyStatement",13,3,3,3,0,0,4,1,0
"net.sourceforge.pmd.lang.java.ast.ASTForInit",13,3,3,3,0,0,8,1,0
"net.sourceforge.pmd.lang.java.ast.ASTInclusiveOrExpression",13,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.java.ast.ASTLabeledStatement",13,3,3,3,0,0,5,1,0
"net.sourceforge.pmd.lang.java.ast.ASTMemberSelector",13,3,3,3,0,0,2,1,0
"net.sourceforge.pmd.lang.java.ast.ASTMemberValue",13,3,3,3,0,0,0,1,0
"net.sourceforge.pmd.lang.java.ast.ASTMethodReference",13,3,3,3,0,0,4,1,0
"net.sourceforge.pmd.lang.java.ast.ASTModuleName",13,3,3,3,0,0,0,1,0
"net.sourceforge.pmd.lang.java.ast.ASTNameList",13,3,3,3,0,0,4,1,0
"net.sourceforge.pmd.lang.java.ast.ASTNullLiteral",13,3,3,3,0,0,8,1,0
"net.sourceforge.pmd.lang.java.ast.ASTPreDecrementExpression",13,3,3,3,0,0,4,1,0
"net.sourceforge.pmd.lang.java.ast.ASTPreIncrementExpression",13,3,3,3,0,0,4,1,0
"net.sourceforge.pmd.lang.java.ast.ASTPrimaryExpression",13,3,3,3,0,0,47,1,0
"net.sourceforge.pmd.lang.java.ast.ASTRelationalExpression",13,3,3,3,0,0,3,1,0
"net.sourceforge.pmd.lang.java.ast.ASTResource",13,3,3,3,0,0,4,1,0
"net.sourceforge.pmd.lang.java.ast.ASTResources",13,3,3,3,0,0,0,1,0
"net.sourceforge.pmd.lang.java.ast.ASTResourceSpecification",13,3,3,3,0,0,0,1,0
"net.sourceforge.pmd.lang.java.ast.ASTReturnStatement",13,3,3,3,0,0,20,1,0
"net.sourceforge.pmd.lang.java.ast.ASTStatement",13,3,3,3,0,0,14,1,0
"net.sourceforge.pmd.lang.java.ast.ASTStatementExpression",13,3,3,3,0,0,22,1,0
"net.sourceforge.pmd.lang.java.ast.ASTStatementExpressionList",13,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.java.ast.ASTSwitchExpression",13,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.java.ast.ASTSwitchLabeledBlock",13,3,3,3,0,0,0,2,0
"net.sourceforge.pmd.lang.java.ast.ASTSwitchLabeledExpression",13,3,3,3,0,0,0,2,0
"net.sourceforge.pmd.lang.java.ast.ASTSwitchLabeledThrowStatement",13,3,3,3,0,0,0,2,0
"net.sourceforge.pmd.lang.java.ast.ASTSynchronizedStatement",13,3,3,3,0,0,7,1,0
"net.sourceforge.pmd.lang.java.ast.ASTVariableInitializer",13,3,3,3,0,0,16,1,0
"net.sourceforge.pmd.typeresolution.testdata.VarargsZeroArity",13,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.jsp.ast.ASTAttributeValue",13,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.jsp.ast.ASTCData",13,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.jsp.ast.ASTCommentTag",13,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.jsp.ast.ASTContent",13,3,3,3,0,0,1,1,0
"net.sourceforge.pmd.lang.jsp.ast.ASTElExpression",13,3,3,3,0,0,2,1,0
