"type","dep","i-dep","fan-in","fan-out"
"com.puppycrawl.tools.checkstyle.utils.ScopeUtil",3,2,27,4
"com.puppycrawl.tools.checkstyle.xpath.XpathQueryGenerator",9,6,29,8
"com.puppycrawl.tools.checkstyle.gui.TreeTable",18,0,1,9
"com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractTypeAwareCheckTest",16,5,0,11
"com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisEnumInnerClassesAndBugs",4,0,0,7
"com.puppycrawl.tools.checkstyle.checks.coding.OneStatementPerLineCheck",6,3,3,7
"com.puppycrawl.tools.checkstyle.JavaParserTest",17,4,0,8
"com.puppycrawl.tools.checkstyle.checks.coding.ParameterAssignmentCheck",10,4,3,9
"com.puppycrawl.tools.checkstyle.detailastimpl.InputDetailAstImplJustToMakeStackoverflowError",0,0,0,0
"com.puppycrawl.tools.checkstyle.checks.regexp.regexp.InputRegexpSemantic",3,0,0,2
"com.puppycrawl.tools.checkstyle.checks.regexp.regexpmultiline.InputRegexpMultilineSemantic",3,0,0,2
"com.puppycrawl.tools.checkstyle.checks.regexp.regexponfilename.InputRegexpOnFilenameSemantic",3,0,0,2
"com.puppycrawl.tools.checkstyle.checks.regexp.regexpsingleline.InputRegexpSinglelineSemantic",3,0,0,2
"com.puppycrawl.tools.checkstyle.checks.regexp.regexpsinglelinejava.InputRegexpSinglelineJavaSemantic",3,0,0,2
"com.puppycrawl.tools.checkstyle.checks.upperell.InputUpperEllSemantic",3,0,0,2
"com.google.checkstyle.test.chapter2filebasic.rule232specialescape.InputIllegalTokenText",0,0,0,0
"com.puppycrawl.tools.checkstyle.filters.SuppressFilterElement",4,2,28,6
"com.puppycrawl.tools.checkstyle.xpath.AbstractNode",16,1,5,4
"com.puppycrawl.tools.checkstyle.checks.regexp.RegexpCheck",9,6,2,9
"com.puppycrawl.tools.checkstyle.DefaultLogger",10,4,20,8
"com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.ParenPadTest",4,3,0,4
"com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck",12,5,2,8
"com.puppycrawl.tools.checkstyle.checks.whitespace.GenericWhitespaceCheck",5,4,4,8
"com.puppycrawl.tools.checkstyle.api.FileText",19,1,90,6
"com.puppycrawl.tools.checkstyle.filters.SuppressionXpathFilterTest",18,6,0,9
"com.puppycrawl.tools.checkstyle.checks.coding.hiddenfield.InputHiddenFieldLambdas",6,0,0,8
"com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck",10,4,2,9
"com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheck",7,4,1,8
"com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck",8,5,0,8
"com.puppycrawl.tools.checkstyle.checks.naming.ParameterNameCheckTest",7,4,0,5
"com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest",15,8,0,10
"com.puppycrawl.tools.checkstyle.checks.blocks.EmptyBlockCheck",6,4,2,7
"com.puppycrawl.tools.checkstyle.checks.whitespace.MethodParamPadCheckTest",12,5,0,6
"com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder",0,0,0,0
"com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser",2,0,1,4
"com.puppycrawl.tools.checkstyle.checks.whitespace.GenericWhitespaceCheckTest",14,5,0,7
"com.puppycrawl.tools.checkstyle.checks.annotation.MissingDeprecatedCheckTest",9,4,0,5
"com.puppycrawl.tools.checkstyle.checks.coding.ReturnCountCheckTest",17,8,0,9
"com.puppycrawl.tools.checkstyle.JavaParser",20,6,26,12
"com.puppycrawl.tools.checkstyle.checks.annotation.MissingOverrideCheckTest",9,4,0,5
"com.puppycrawl.tools.checkstyle.checks.coding.InnerAssignmentCheck",5,3,1,5
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyLeft",0,0,0,3
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.null",5,0,0,0
"com.puppycrawl.tools.checkstyle.checks.coding.ReturnCountCheck",7,3,2,8
"com.google.checkstyle.test.chapter4formatting.rule43onestatement.InputOneStatementPerLine",2,0,0,4
"com.puppycrawl.tools.checkstyle.checks.imports.AvoidStaticImportCheckTest",6,3,0,4
"com.puppycrawl.tools.checkstyle.checks.design.OneTopLevelClassCheckTest",12,3,0,4
"com.puppycrawl.tools.checkstyle.internal.powermock.CheckstyleAntTaskPowerTest",23,4,0,14
"com.puppycrawl.tools.checkstyle.utils.BlockCommentPosition",2,2,0,3
"com.puppycrawl.tools.checkstyle.checks.OrderedPropertiesCheckTest",16,5,0,8
"com.puppycrawl.tools.checkstyle.checks.indentation.BlockParentHandler",2,2,16,5
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidMethodIndent",1,0,0,5
"com.puppycrawl.tools.checkstyle.checks.metrics.JavaNCSSCheckTest",9,4,0,5
"com.puppycrawl.tools.checkstyle.checks.metrics.CyclomaticComplexityCheck",7,3,3,6
"com.puppycrawl.tools.checkstyle.gui.MainFrameModelTest",14,2,0,5
"com.puppycrawl.tools.checkstyle.checks.FinalParametersCheckTest",5,3,0,4
"com.puppycrawl.tools.checkstyle.checks.javadoc.abstractjavadoc.InputAbstractJavadocPosition",4,0,0,0
"com.puppycrawl.tools.checkstyle.checks.javadoc.abstractjavadoc.InputAbstractJavadocPositionWithSinglelineComments",4,0,0,0
"com.puppycrawl.tools.checkstyle.checks.javadoc.MissingJavadocMethodCheck",16,9,3,11
