"method","loc","cyclo","calls","nbd","param"
"br.com.trevisantecnologia.centerweb.business.ClientValidator.validateAddressMandatoryFields(Client clientToValidate)",8,1,7,2,1
"br.com.trevisantecnologia.centerweb.dao.ScheduleExportDao.deleteByExportLayout(ExportLayout exportLayout)",8,1,7,2,1
"br.com.trevisantecnologia.centerweb.dao.impl.AgentHibernateDaoImpl.findCriteriaByTeam(Long teamId)",8,1,7,2,1
"br.com.trevisantecnologia.centerweb.dao.impl.CustomEntityEntryHibernateDaoImpl.findAllActivesByCustomEntity(CustomEntityEntry filter)",8,1,7,2,1
"br.com.trevisantecnologia.centerweb.service.AbstractConfigFieldsService.save(T entity)",8,1,7,2,1
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldSearchForScheduleSummary()",8,1,7,2,0
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryMediaService.buildCompletePath(ActivityHistoryMedia activityHistoryMedia, String baseHistoryMediaPath, String hashHistoryMedia)",8,1,6,2,3
"br.com.trevisantecnologia.centerweb.api.controller.AbstractApiController.deleteEntity(String resourceName, String id)",8,1,6,2,2
"br.com.trevisantecnologia.centerweb.controller.LogicalExpressionController.indexAdd(Long objectType, Long objectCode)",8,1,6,2,2
"br.com.trevisantecnologia.centerweb.api.service.ApiScheduleRoutingService.validateAndLoadResources(ScheduleRouting routing)",8,1,6,2,1
"br.com.trevisantecnologia.centerweb.api.service.ApiServiceLocalRoutingService.validateAndLoadResources(ServiceLocalRouting routing)",8,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.GraphicController.delete(Long id)",8,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.ItemController.view(Long id)",8,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.PeopleManagementController.buildGeoCoordinateWithAgent(Long agentId)",8,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.AppearanceControllerTest.shouldUseTemporaryAppearanceToRenderTheCustomStyle()",8,1,6,2,0
"br.com.trevisantecnologia.centerweb.controller.SystemParametersController.populateTimeoutCombo()",8,1,6,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldGetErrorMessageWhenAddingScheduleWithAcitivitiesOriginAsCustomActivitiesButHasNoActivities()",8,1,6,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldGetErrorMessageWhenAddingScheduleWithAcitivitiesOriginAsCustomActivitiesButHasNoActivitiesDefined()",8,1,6,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldNotVerifyExistingSchedulesGivenOriginUsingTheDatabaseStrategyWhenOriginIsUnexpectedFromAPI()",8,1,6,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldNotVerifyExistingSchedulesGivenOriginUsingTheDatabaseStrategyWhenOriginIsUnexpectedFromCENTER()",8,1,6,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldSetNullToAgentWhenSetingDefaultValuesAndAgentisNotNullButTheAgentIsNull()",8,1,6,2,0
"br.com.trevisantecnologia.centerweb.service.ItineraryCloneService.saveNewItinerary(Itinerary baseItinerary, String description, String alternativeIdentifier)",8,1,5,2,3
"br.com.trevisantecnologia.centerweb.api.controller.AbstractApiController.getResourceInstanceFor(final String resourceName)",8,1,5,2,1
"br.com.trevisantecnologia.centerweb.controller.ItemController.getSections(Long activityId)",8,1,5,2,1
"br.com.trevisantecnologia.centerweb.service.AbstractService.merge(T entity)",8,1,5,2,1
"br.com.trevisantecnologia.centerweb.service.AbstractService.save(T entity)",8,1,5,2,1
"br.com.trevisantecnologia.centerweb.api.batch.service.CustomEntityEntryApiBatchService.buildXStrem()",8,1,5,2,0
"br.com.trevisantecnologia.centerweb.controller.Level2Controller.add()",8,1,5,2,0
"br.com.trevisantecnologia.centerweb.controller.Level3Controller.add()",8,1,5,2,0
"br.com.trevisantecnologia.centerweb.controller.Level4Controller.add()",8,1,5,2,0
"br.com.trevisantecnologia.centerweb.controller.Level5Controller.add()",8,1,5,2,0
"br.com.trevisantecnologia.centerweb.controller.Level6Controller.add()",8,1,5,2,0
"br.com.trevisantecnologia.centerweb.controller.LevelAController.add()",8,1,5,2,0
"br.com.trevisantecnologia.centerweb.controller.LevelBController.add()",8,1,5,2,0
"br.com.trevisantecnologia.centerweb.controller.LevelXController.add()",8,1,5,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleGroupingSettingsOnMobileService.getCustomTypes()",8,1,5,2,0
"br.com.trevisantecnologia.centerweb.api.batch.service.AbstractApiBatchService.buildResource(String xml)",8,1,4,2,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiCustomEntityEntryController.searchCustomEntityEntriesByCustomEntityAlternativeId(String customEntityAlternativeIdentifier)",8,1,4,2,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiCustomEntityEntryController.searchCustomEntityEntriesByCustomEntityId(Long customEntityId)",8,1,4,2,1
"br.com.trevisantecnologia.centerweb.controller.ItineraryController.cloneItineraryPopup(Long itineraryId)",8,1,4,2,1
"br.com.trevisantecnologia.centerweb.api.service.ApiScheduleRoutingServiceTest.buildRouting(String geoCoordinate, List<Schedule> schedules)",8,1,3,2,2
"br.com.trevisantecnologia.centerweb.service.AbstractService.saveResource(T resource)",8,1,3,2,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiBatchCustomFieldController.createItems(String data, String entityType, Long entityId)",8,1,2,2,3
"br.com.trevisantecnologia.centerweb.controller.EventController.EventController(final EventService service, final PlatformEventService platformEventService, final ConnectorService connectorService, final UserInfo userInfo, final CustomBeanValidator validator, final Result result, final ActionService actionService)",8,1,0,2,7
"br.com.trevisantecnologia.centerweb.controller.TourController.TourController(final Result result, final UserInfo userInfo, ClientService clientService, AgentService agentService, ActivityService activityService, ActivityTypeService activityTypeService, SystemParametersService systemParametersService)",8,1,0,2,7
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldSaveSuccessfullyActivitiesFromScheduleWithActiviesFromAPI()",7,1,17,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldNotBeAbleEditAnExistingScheduleWithSituationAsCancelled()",7,1,14,2,0
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryServiceTest.shouldUpdateExecutionExportStatusFromActivityHistory()",7,1,12,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldGetInvalidActivityWhenActivityIsToBeUsedOnSideMenu()",7,1,12,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldReturnFalseWhenItensRelationshipIsEmpty()",7,1,12,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldReturnFalseWhenItensRelationshipIsEqualLimit()",7,1,12,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldReturnFalseWhenItensRelationshipNotExceedTheLimit()",7,1,12,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldReturnTrueWhenItensRelationshipExceedTheLimit()",7,1,12,2,0
"br.com.trevisantecnologia.centerweb.api.controller.ApiBatchCustomFieldController.updateCustomFieldValues(String entityType, Long entityId, CustomField customField)",7,1,11,2,3
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldReturnFalseWhenItensRelationshipIsNull()",7,1,11,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldValidateItemsWhenNoItemsButWithItemsRelationship()",7,1,11,2,0
"br.com.trevisantecnologia.centerweb.api.service.ApiScheduleRoutingServiceTest.shouldThrowErrorThenTryingToRouteWithoutSchedules()",7,1,10,2,0
"br.com.trevisantecnologia.centerweb.controller.AppearanceControllerTest.shouldNotSaveAppearanceIfItContainingErros()",7,1,10,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldAllowAddingScheduleWithAcitivitiesOriginAsLocalAndTeamAndHavingActivitiesAssociated()",7,1,10,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldNotInvalidateDateFieldLowerThenTodayWhenUpdatedSchedule()",7,1,10,2,0
"br.com.trevisantecnologia.centerweb.dao.impl.SectionFieldHibernateDaoImpl.hasHistory(Long sectionFieldId)",7,1,9,2,1
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shoulAssociateActivitiesToScheduleBasedOnActivitiesFromAPI()",7,1,9,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shoulAssociateActivitiesToScheduleBasedOnActivitiesFromCENTER()",7,1,9,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldNotInvalidateDateFieldGreatherThenToday()",7,1,9,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldReturnNewScheduleFindingByIdWhenCloningGivenSchedule()",7,1,9,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldVerifyExistingSchedulesGivenOriginUsingTheDatabaseStrategy()",7,1,9,2,0
"br.com.trevisantecnologia.centerweb.strategy.ConfigFieldPhysicalTypeHelperStrategy.getField(ConfigField configField, FieldEntityType entity)",7,1,8,2,2
"br.com.trevisantecnologia.centerweb.controller.PeopleManagementController.indexPopup(GeoCoordinate geoCoordinate)",7,1,8,2,1
"br.com.trevisantecnologia.centerweb.dao.impl.ScheduleItemHibernateDaoImpl.deleteBySchedule(Long scheduleId)",7,1,8,2,1
"br.com.trevisantecnologia.centerweb.dao.impl.ScheduleTypeActivityDao.deleteByScheduleType(Long entityId)",7,1,8,2,1
"br.com.trevisantecnologia.centerweb.dao.impl.SectionFieldHibernateDaoImpl.findByExecuteAtItemsScreen(Long sectionId)",7,1,8,2,1
"br.com.trevisantecnologia.centerweb.dao.impl.ServiceLocalItemHibernateDaoImpl.deleteByServiceLocal(Long serviceLocalId)",7,1,8,2,1
"br.com.trevisantecnologia.centerweb.service.activity.section.SectionService.hasLogicalExpression(Section section)",7,1,8,2,1
"br.com.trevisantecnologia.centerweb.controller.AppearanceControllerTest.shouldNotRedirectToIndexControllerWhenIstDeveloperOrAdminWithPermission()",7,1,8,2,0
"br.com.trevisantecnologia.centerweb.service.ItineraryService.buildProtocolSettings()",7,1,8,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldAllowEditWhenScheduleReturnedFromFieldFeatureToggleIsActivated()",7,1,8,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldNotInvalidateDateFieldEqualToday()",7,1,8,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldSuccessfullyAddScheduleWithActivitiesOriginAsCustomActivites()",7,1,8,2,0
"br.com.trevisantecnologia.centerweb.serialization.ActivityHistoryHierarchicalConverter.writeField(ActivityHistoryItem historyItem, HierarchicalStreamWriter writer, MarshallingContext context)",7,1,7,2,3
"br.com.trevisantecnologia.centerweb.api.controller.AbstractApiController.findByAlternativeIdentifier(final String entity, final String resourceAlternativeId)",7,1,7,2,2
"br.com.trevisantecnologia.centerweb.api.controller.AbstractApiController.buildResourceResult(Object resource)",7,1,7,2,1
"br.com.trevisantecnologia.centerweb.controller.AgentController.editDynamic(Long id)",7,1,7,2,1
"br.com.trevisantecnologia.centerweb.controller.SystemParametersController.saveTokenApi(SystemParameters systemParameters)",7,1,7,2,1
"br.com.trevisantecnologia.centerweb.structuralDataSet.AbstractStructuralDataSetDao.save(T entity)",7,1,7,2,1
"br.com.trevisantecnologia.centerweb.controller.AppearanceControllerTest.shouldRedirectToIndexControllerWhenIsNotDeveloperOrAdminWithoutPermission()",7,1,7,2,0
"br.com.trevisantecnologia.centerweb.controller.IdiomEntryController.index()",7,1,7,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldHasServiceLocalBySituations()",7,1,7,2,0
"br.com.trevisantecnologia.centerweb.controller.LogicalExpressionController.copy(Long objectType, Long objectCode, Long logicalExpressionId)",7,1,6,2,3
"br.com.trevisantecnologia.centerweb.service.SectionSubGroupService.getSectionSubGroupBySectionAndSubGroupId(Long sectionId, Long subGroupId)",7,1,6,2,2
"br.com.trevisantecnologia.centerweb.controller.GraphicController.save(Graphic graphic)",7,1,6,2,1
"br.com.trevisantecnologia.centerweb.service.ActivityImportService.importFullActivity(Activity activity)",7,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.GeoCoordinateController.clear()",7,1,6,2,0
"br.com.trevisantecnologia.centerweb.controller.GeoCoordinateController.index()",7,1,6,2,0
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.GeneralBuilderTest.testSetNullValue()",7,1,6,2,0
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImpl.findIdByForeignKeys(final Long sectionId, final Long itemId)",7,1,5,2,2
"br.com.trevisantecnologia.centerweb.geo.router.CabralRouter.rotate(Routing<P> routing)",7,1,5,2,1
"br.com.trevisantecnologia.centerweb.service.structural.MixStructureService.createMix(CustomEntity mixType)",7,1,5,2,1
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldVerifyExistanceOfActivityIdOrActivitiesRelationship()",7,1,5,2,0
"br.com.trevisantecnologia.centerweb.service.ExportLayoutFieldService.buildBrandNewFieldWithStaticInfo(ExportLayout exportLayout)",7,1,4,2,1
"br.com.trevisantecnologia.centerweb.service.ConnectorService.getAllConnectorsForMathExpressions()",7,1,4,2,0
"br.com.trevisantecnologia.centerweb.util.JpegReader.stream2file(InputStream in)",7,1,3,2,1
"br.com.trevisantecnologia.centerweb.api.batch.service.CustomEntityEntryApiBatchService.buildAliasList()",7,1,3,2,0
"br.com.trevisantecnologia.centerweb.controller.Level1Controller.add()",7,1,3,2,0
"br.com.trevisantecnologia.centerweb.controller.LevelCController.add()",7,1,3,2,0
"br.com.trevisantecnologia.centerweb.controller.LevelZController.add()",7,1,3,2,0
"br.com.trevisantecnologia.centerweb.model.Schedule.getDescription()",7,1,3,2,0
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.StructuralDataSetSqlInformation.hashCode()",7,1,2,2,0
"br.com.trevisantecnologia.centerweb.model.Section.clone()",7,1,1,2,0
"br.com.trevisantecnologia.centerweb.controller.IdiomEntryController.IdiomEntryController(IdiomEntryService service, Result result, Validator validator, IdiomService idiomService, LocalizedMessages localizedMessages, UserInfo userInfo)",7,1,0,2,6
"br.com.trevisantecnologia.centerweb.controller.AppearanceController.AppearanceController(final Result result, final UserInfo userInfo, final AppearanceService service, final CustomBeanValidator validator, MessagePool messagePool)",7,1,0,2,5
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.assertMomentsWhenQRCodeAndBarCodeAreNotAvailable(List<ListItem> moments)",6,1,14,2,1
"br.com.trevisantecnologia.centerweb.api.service.ApiScheduleRoutingServiceTest.shouldThrowErrorWhenAnyScheduleHasNoValidGeocoordinate()",6,1,13,2,0
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryServiceTest.shouldFindActivityHistoryFullFilledById()",6,1,12,2,0
"br.com.trevisantecnologia.centerweb.fixture.ScheduleFixture.simpleSchedule()",6,1,11,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.ShouldAgentIsNullWhenTeamExecutionIsOneMemberAndOneAgentOnTeam()",6,1,11,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.ShouldAgentIsNullWhenTeamExecutionIsOneMemberAndTwoAgentOnTeam()",6,1,11,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.ShouldAgentIsNullWhenTeamExecutionIsOneMemberSelectedAndTwoAgentOnTeam()",6,1,11,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.ShouldAgentIsNullWhenTeamExecutionIsOneMemberSelectedAndTwoAgentTwoTeam()",6,1,11,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.ShouldAgentIsNullWhenTeamExecutionIsWholeTeamAndOneAgentOnTeam()",6,1,11,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.ShouldAgentIsNullWhenTeamExecutionIsWholeTeamAndTwoAgentOnTeam()",6,1,11,2,0
"br.com.trevisantecnologia.centerweb.controller.LogicalExpressionController.indexForm(Long objectType, Long objectCode)",6,1,10,2,2
"br.com.trevisantecnologia.centerweb.dao.impl.AgentHibernateDaoImpl.existAgent(Agent agent)",6,1,10,2,1
"br.com.trevisantecnologia.centerweb.dao.impl.ServiceLocalHibernateDaoImpl.existServiceLocal(ServiceLocal serviceLocal)",6,1,10,2,1
"br.com.trevisantecnologia.centerweb.api.service.ApiScheduleRoutingServiceTest.shouldThrowErrorWhenAnyScheduleHasNoServiceLocal()",6,1,10,2,0
"br.com.trevisantecnologia.centerweb.api.service.ApiScheduleRoutingServiceTest.shouldThrowErrorWhenOriginAgentHasNoValidGeoCoordinate()",6,1,10,2,0
"br.com.trevisantecnologia.centerweb.controller.AppearanceController.form(final Appearance appearance)",6,1,9,2,1
"br.com.trevisantecnologia.centerweb.service.ServiceLocalActivityService.setServiceLocalByAlternativeIdentifier(ServiceLocalActivity instance)",6,1,9,2,1
"br.com.trevisantecnologia.centerweb.dao.impl.ServiceLocalHibernateDaoImpl.buildSubQueryAccountableTeam()",6,1,9,2,0
"br.com.trevisantecnologia.centerweb.service.FieldServiceTest.shouldSaveIfCustomFieldReferenceIsUsed()",6,1,9,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveOneOptionsForMomentWhenShowActivityTasks()",6,1,9,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveOneOptionsForMomentWhenShowCustomEntityAndToggleApprovalHistoryIsFalse()",6,1,9,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveOneOptionsForMomentWhenShowItems()",6,1,9,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldNotGetErrorWhenValidatingPortfolioWithInvalidAgent()",6,1,9,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldNotGetErrorWhenValidatingPortfolioWithInvalidLocal()",6,1,9,2,0
"br.com.trevisantecnologia.centerweb.controller.MediaController.list(Media filter, String genericFilter)",6,1,8,2,2
"br.com.trevisantecnologia.centerweb.service.ExportLayoutFieldService.buildExportLayoutFieldPoPupToSave(ExportLayoutField exportLayoutField)",6,1,8,2,1
"br.com.trevisantecnologia.centerweb.service.activity.section.SectionService.updateDescription(Section section)",6,1,8,2,1
"br.com.trevisantecnologia.centerweb.dao.impl.AgentHibernateDaoImpl.getExecutionUsers()",6,1,8,2,0
"br.com.trevisantecnologia.centerweb.model.CustomFieldFilter.createQueryField()",6,1,8,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldReturnNullWhenForecastEndTimeIsEmpty()",6,1,8,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldValidateHoursForSameDateEndForecastDateFieldAndBeforeStatForecastDateField()",6,1,8,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldValidateValidDateInterval()",6,1,8,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldValidateValidHourInterval()",6,1,8,2,0
"br.com.trevisantecnologia.centerweb.serialization.ActivityHistoryHierarchicalConverter.writeActivityHistory(ActivityHistory activityHistory, HierarchicalStreamWriter writer, MarshallingContext context)",6,1,7,2,3
"br.com.trevisantecnologia.centerweb.dao.ServiceLocalActivityDao.createCriteriaBase(ServiceLocal serviceLocal)",6,1,7,2,1
"br.com.trevisantecnologia.centerweb.model.CustomFieldFilter.toCriteria(Projection resultProjection)",6,1,7,2,1
"br.com.trevisantecnologia.centerweb.service.ServiceLocalActivityService.setActivityByAlternativeIdentifer(ServiceLocalActivity instance)",6,1,7,2,1
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shoulHaveTwoOptionsForActivityMoments()",6,1,7,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveTwoOptionsForFieldMoments()",6,1,7,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveTwoOptionsForSessionMoments()",6,1,7,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldNotCheckIntervalDateDueEmptyForecastEndDate()",6,1,7,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.testSituationWasModifiedByAnotherUser()",6,1,7,2,0
"br.com.trevisantecnologia.centerweb.controller.GraphicController.selectedAgents(Agent agentSelected, Graphic graphicSearch)",6,1,6,2,2
"br.com.trevisantecnologia.centerweb.controller.ItineraryController.list(Itinerary itinerary, String genericFilter)",6,1,6,2,2
"br.com.trevisantecnologia.centerweb.factory.ImportLayoutFactory.createLayoutFields(Class<? extends EntityModel<?>> baseClass, CustomEntity customEntity)",6,1,6,2,2
"br.com.trevisantecnologia.centerweb.api.controller.ApiCustomEntityEntryController.searchByCustomEntity(CustomEntity customEntity)",6,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.Level2Controller.edit(final Level2 level2)",6,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.Level3Controller.edit(final Level3 level3)",6,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.Level4Controller.edit(final Level4 level4)",6,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.Level5Controller.edit(final Level5 level5)",6,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.Level6Controller.edit(final Level6 level6)",6,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.LevelAController.edit(final LevelA levelA)",6,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.LevelBController.edit(final LevelB levelB)",6,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.LevelXController.edit(final LevelX levelX)",6,1,6,2,1
"br.com.trevisantecnologia.centerweb.dao.impl.ScheduleTypeActivityDao.createCriteriaBase(ScheduleType scheduleType)",6,1,6,2,1
"br.com.trevisantecnologia.centerweb.controller.SystemParametersController.generateToken()",6,1,6,2,0
"br.com.trevisantecnologia.centerweb.dao.impl.FeatureToggleHibernateDaoImpl.usesTheProxy()",6,1,6,2,0
"br.com.trevisantecnologia.centerweb.service.CustomMenuServiceTest.shouldBuildComparerMenuSuccessfully()",6,1,6,2,0
"br.com.trevisantecnologia.centerweb.service.ScheduleServiceTest.shouldGetErrorMessageWhenAddingScheduleWithAcitivitiesOriginAsLocalAndTeamButDoNotHaveActivitiesAssociated()",6,1,6,2,0
"br.com.trevisantecnologia.centerweb.service.CustomEntityEntryValuesService.add(CustomField customField, Long entityId, Long customEntityEntryId)",6,1,5,2,3
"br.com.trevisantecnologia.centerweb.api.controller.ApiCustomEntityEntryController.validateAndSave(CustomEntity customEntity, CustomEntityEntry customEntityEntry)",6,1,5,2,2
"br.com.trevisantecnologia.centerweb.controller.GeoCoordinateController.search(GeoCoordinate geoCoordinate, String genericFilter)",6,1,5,2,2
"br.com.trevisantecnologia.centerweb.dao.SectionSubGroupDao.findSelectedSubGroups(Long sectionId, SubGroup selectedSubGroupFilter)",6,1,5,2,2
"br.com.trevisantecnologia.centerweb.business.ClientValidator.validatePersonalData(Client clientToValidate)",6,1,5,2,1
"br.com.trevisantecnologia.centerweb.dao.impl.SectionFieldHibernateDaoImpl.getFields(Long sectionId)",6,1,5,2,1
"br.com.trevisantecnologia.centerweb.dao.impl.SectionFieldHibernateDaoImpl.removeItems(SectionField sectionField)",6,1,5,2,1
"br.com.trevisantecnologia.centerweb.eca.connector.SumConnectorImpl.run(EntityModel<Long> entity)",6,1,5,2,1
"br.com.trevisantecnologia.centerweb.service.AbstractService.delete(T entity)",6,1,5,2,1
"br.com.trevisantecnologia.centerweb.service.ActivityImportService.importActivity(Activity activity)",6,1,5,2,1
"br.com.trevisantecnologia.centerweb.service.ItemService.saveResource(Item resource)",6,1,5,2,1
"br.com.trevisantecnologia.centerweb.service.ServiceLocalActivityService.saveResource(ServiceLocalActivity resource)",6,1,5,2,1
"br.com.trevisantecnologia.centerweb.service.TeamService.saveResource(Team team)",6,1,5,2,1
"br.com.trevisantecnologia.centerweb.controller.TourController.moreAboutWidgets()",6,1,5,2,0
"br.com.trevisantecnologia.centerweb.controller.AgentController.listAvailableAgents(Long[] selectedList, Agent availableFilter, Integer limitList)",6,1,4,2,3
"br.com.trevisantecnologia.centerweb.service.ExportLayoutFieldService.addExportLayoutFieldBasedOnCustomField(ExportLayout exportLayout, CustomField customField)",6,1,4,2,2
"br.com.trevisantecnologia.centerweb.api.batch.service.AbstractApiBatchService.buildXml(T entity)",6,1,4,2,1
"br.com.trevisantecnologia.centerweb.business.ItineraryValidator.customValidations(Itinerary entityToValidate)",6,1,4,2,1
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryMediaService.buildHistoryMediaPath(ActivityHistoryMedia activityHistoryMedia)",6,1,4,2,1
"br.com.trevisantecnologia.centerweb.controller.AppearanceController.index()",6,1,4,2,0
"br.com.trevisantecnologia.centerweb.fixture.ScheduleFixture.withRequiredFieldsButWithNoActivitiesOrigin()",6,1,4,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveThreeOptionsForFieldMomentsWhenFieldIsAlphanumeric()",6,1,4,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveThreeOptionsForFieldMomentsWhenFieldIsNumeric()",6,1,4,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveTwoOptionsForFieldMomentsWhenFieldIsDate()",6,1,4,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveTwoOptionsForFieldMomentsWhenFieldIsImage()",6,1,4,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveTwoOptionsForFieldMomentsWhenFieldIsList()",6,1,4,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveTwoOptionsForFieldMomentsWhenFieldIsLogical()",6,1,4,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveTwoOptionsForFieldMomentsWhenFieldIsMultimedia()",6,1,4,2,0
"br.com.trevisantecnologia.centerweb.service.LogicalExpressionServiceTest.shouldHaveTwoOptionsForFieldMomentsWhenFieldIsTime()",6,1,4,2,0
"br.com.trevisantecnologia.centerweb.business.AbstractValidator.buildErrorMessage(String message, String label, String identifier)",6,1,3,2,3
"br.com.trevisantecnologia.centerweb.service.SectionSubGroupService.setDefaultValues(Long id, SectionSubGroup sectionSubGroup)",6,1,3,2,2
"br.com.trevisantecnologia.centerweb.controller.WeeklyWorkdayController.add()",6,1,3,2,0
"br.com.trevisantecnologia.centerweb.controller.WeeklyWorkdayController.index()",6,1,3,2,0
"br.com.trevisantecnologia.centerweb.api.service.ApiScheduleRoutingServiceTest.shouldThrowErrorThenTryingToRouteWithoutOriginAgent()",6,1,2,2,0
"br.com.trevisantecnologia.centerweb.service.AbstractConfigFieldsService.getEntityInstance()",6,1,2,2,0
"br.com.trevisantecnologia.centerweb.api.controller.AbstractApiController.validateResourceId(final String resourceId)",6,1,1,2,1
"br.com.trevisantecnologia.centerweb.service.AbstractConfigFieldsService.getConfigFieldByName(final String physicalFieldName)",6,1,1,2,1
"br.com.trevisantecnologia.centerweb.service.SmsRequestService.urlEncode(String value)",6,1,1,2,1
"br.com.trevisantecnologia.centerweb.structuralDataSet.AbstractStructuralDataSetDao.getEntityInstance()",6,1,1,2,0
"br.com.trevisantecnologia.centerweb.controller.Level2Controller.Level2Controller(final Level2Service service, final Level1Service level1Service, final Result result, final Validator validator, final CustomBeanValidator customBeanValidator)",6,1,0,2,5
