"type","dep","i-dep","fan-in","fan-out"
"br.com.trevisantecnologia.centerweb.serialization.ActivityHistoryHierarchicalConverter",21,10,3,13
"br.com.trevisantecnologia.centerweb.controller.SubGroupController",21,9,2,12
"br.com.trevisantecnologia.centerweb.dao.impl.ScheduleItemHibernateDaoImplTest",16,5,0,8
"br.com.trevisantecnologia.centerweb.dao.impl.DataSetDaoTest",27,8,0,10
"br.com.trevisantecnologia.centerweb.fixture.GraphicFilterFixture",14,1,8,3
"br.com.trevisantecnologia.centerweb.model.AgentTeam",18,0,32,2
"br.com.trevisantecnologia.centerweb.controller.AbstractConfigFieldsController",25,18,5,21
"br.com.trevisantecnologia.centerweb.helper.HashGeneratorHelperTest",13,4,0,6
"br.com.trevisantecnologia.centerweb.model.TeamType",28,1,12,3
"br.com.trevisantecnologia.centerweb.controller.IdiomEntryController",26,10,1,12
"br.com.trevisantecnologia.centerweb.controller.DataSetControllerTest",24,8,0,10
"br.com.trevisantecnologia.centerweb.model.GraphicGroup",14,0,8,3
"br.com.trevisantecnologia.centerweb.api.controller.ApiNotAllowedRoutesController",6,0,0,1
"br.com.trevisantecnologia.centerweb.model.Group",27,0,15,3
"br.com.trevisantecnologia.centerweb.api.controller.ApiTeamControllerTest",23,9,0,12
"br.com.trevisantecnologia.centerweb.mock.MockSerializationNode",5,0,16,6
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.StructuralDataSetEntity",11,6,0,7
"br.com.trevisantecnologia.centerweb.controller.Level3Controller",18,5,0,8
"br.com.trevisantecnologia.centerweb.controller.LevelXController",18,5,0,8
"br.com.trevisantecnologia.centerweb.controller.Level5Controller",18,5,0,8
"br.com.trevisantecnologia.centerweb.controller.Level2Controller",18,5,0,8
"br.com.trevisantecnologia.centerweb.controller.Level6Controller",18,5,0,8
"br.com.trevisantecnologia.centerweb.controller.Level4Controller",18,5,0,8
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalItemController",13,3,1,6
"br.com.trevisantecnologia.centerweb.controller.LevelAController",18,5,0,8
"br.com.trevisantecnologia.centerweb.controller.LevelBController",18,5,0,8
"br.com.trevisantecnologia.centerweb.util.ColorUtilsTest",10,0,0,1
"br.com.trevisantecnologia.centerweb.model.ServiceLocalType",28,1,16,3
"br.com.trevisantecnologia.centerweb.business.ActivityExportLayoutValidatorTest",20,12,0,12
"br.com.trevisantecnologia.centerweb.validation.CustomMathExpressionValidator",2,1,3,4
"br.com.trevisantecnologia.centerweb.controller.DictionaryController",23,11,1,15
"br.com.trevisantecnologia.centerweb.util.ArrayUtilsTest",15,0,0,1
"br.com.trevisantecnologia.centerweb.util.Timezones",9,1,7,6
"br.com.trevisantecnologia.centerweb.serialization.ActivityHierarchicalViewConverter",16,9,2,12
"br.com.trevisantecnologia.centerweb.eca.connector.impl.SelectConnectorImplTest",31,14,0,15
"br.com.trevisantecnologia.centerweb.dao.TeamDao",17,1,2,4
"br.com.trevisantecnologia.centerweb.service.MixProductService",15,10,2,13
"br.com.trevisantecnologia.centerweb.model.FilterFields",4,0,9,2
"br.com.trevisantecnologia.centerweb.model.ActivityHistoryMedia",15,0,11,3
"br.com.trevisantecnologia.centerweb.business.SystemParametersValidatorTest",12,4,0,4
"br.com.trevisantecnologia.centerweb.controller.FieldController",20,8,0,9
"br.com.trevisantecnologia.centerweb.service.ScheduleNotificationService",23,15,1,19
"br.com.trevisantecnologia.centerweb.api.interceptor.ApiAccessInterceptor",22,10,0,14
"br.com.trevisantecnologia.centerweb.dao.impl.ActivityHibernateDaoImplTest",18,3,0,5
"br.com.trevisantecnologia.centerweb.controller.GeoCoordinateController",22,8,0,10
"br.com.trevisantecnologia.centerweb.controller.SubGroupControllerTest",29,8,0,9
"br.com.trevisantecnologia.centerweb.dao.impl.ActivityHistoryHibernateDaoImplTest",24,3,0,5
"br.com.trevisantecnologia.centerweb.environment.WorkspaceRequest",3,0,11,0
"br.com.trevisantecnologia.centerweb.util.MessagePoolTest",12,0,0,0
"br.com.trevisantecnologia.centerweb.business.AditionalInfoItemValidatorTest",18,10,0,10
"br.com.trevisantecnologia.centerweb.dao.AgentRelationDaoTest",14,5,0,6
"br.com.trevisantecnologia.centerweb.api.controller.ApiTokenController",24,9,0,12
"br.com.trevisantecnologia.centerweb.controller.TourControllerTest",27,15,0,16
"br.com.trevisantecnologia.centerweb.model.ViewActivityHistoryItem",2,0,0,0
"br.com.trevisantecnologia.centerweb.model.dashboard.DashboardPermissions",5,2,6,4
"br.com.trevisantecnologia.centerweb.types.DataEntryTypeSectionFieldTest",5,1,0,1
"br.com.trevisantecnologia.centerweb.controller.GroupControllerTest",28,7,0,8
"br.com.trevisantecnologia.centerweb.api.controller.ApiActivityHistoryControllerTest",22,8,0,10
"br.com.trevisantecnologia.centerweb.fixture.ItemFixture",8,4,33,5
"br.com.trevisantecnologia.centerweb.service.AppearanceService",20,8,6,11
"br.com.trevisantecnologia.centerweb.mock.AbstractDAOTestBase",23,2,59,3
"br.com.trevisantecnologia.centerweb.strategy.GraphicFilterPeriodStrategyTest",26,5,0,6
"br.com.trevisantecnologia.centerweb.controller.SectionItemController",18,9,1,10
"br.com.trevisantecnologia.centerweb.fixture.FieldFixture",8,1,3,2
"br.com.trevisantecnologia.centerweb.model.AccessRoleTest",12,0,0,0
"br.com.trevisantecnologia.centerweb.controller.CustomEntityEntryController",22,11,0,13
"br.com.trevisantecnologia.centerweb.controller.MediaController",16,6,0,10
"br.com.trevisantecnologia.centerweb.controller.ScheduleTypeControllerTest",30,6,0,6
"br.com.trevisantecnologia.centerweb.fixture.MediaFixture",14,1,12,2
"br.com.trevisantecnologia.centerweb.util.Pagination",6,0,38,4
"br.com.trevisantecnologia.centerweb.controller.TeamTypeControllerTest",31,9,0,9
"br.com.trevisantecnologia.centerweb.model.ScheduleSituation",14,0,21,4
"br.com.trevisantecnologia.centerweb.service.MessageService",15,10,1,13
"br.com.trevisantecnologia.centerweb.api.batch.service.AbstractApiBatchServiceTest",25,14,0,17
"br.com.trevisantecnologia.centerweb.business.AgentValidator",15,7,2,9
"br.com.trevisantecnologia.centerweb.factory.GraphicGroupFactoryTest",29,8,0,9
"br.com.trevisantecnologia.centerweb.model.CustomFieldValue",8,0,39,3
"br.com.trevisantecnologia.centerweb.model.GraphicMetric",15,0,8,3
"br.com.trevisantecnologia.centerweb.dao.impl.SectionHibernateDaoImpl",21,6,0,12
"br.com.trevisantecnologia.centerweb.serialization.ApiCustomFieldValuesConverter",14,2,13,6
"br.com.trevisantecnologia.centerweb.fixture.PartnerFixture",4,2,11,3
"br.com.trevisantecnologia.centerweb.model.SectionItem",16,0,13,2
"br.com.trevisantecnologia.centerweb.fixture.ExportLayoutFieldFixture",11,2,8,4
"br.com.trevisantecnologia.centerweb.serialization.converter.itinerary.WeekdaysConverter",20,2,2,8
"br.com.trevisantecnologia.centerweb.helper.PasswordHelperTest",31,11,0,11
"br.com.trevisantecnologia.centerweb.util.LocalizedMessages",13,4,18,8
"br.com.trevisantecnologia.centerweb.model.ScheduleItem",20,1,16,3
"br.com.trevisantecnologia.centerweb.dao.AgentTeamDao",8,4,2,6
"br.com.trevisantecnologia.centerweb.service.AnalyzerService",16,8,2,11
"br.com.trevisantecnologia.centerweb.controller.LevelCController",17,4,0,7
"br.com.trevisantecnologia.centerweb.controller.Level1Controller",17,4,0,7
"br.com.trevisantecnologia.centerweb.controller.LevelZController",17,4,0,7
"br.com.trevisantecnologia.centerweb.eca.connector.impl.SelectConnectorImpl",20,8,1,11
"br.com.trevisantecnologia.centerweb.service.ScheduleImporterService",23,12,7,15
"br.com.trevisantecnologia.centerweb.service.ServiceLocalTeamServiceTest",21,9,0,9
"br.com.trevisantecnologia.centerweb.controller.ScheduledAbsenceController",27,10,0,12
"br.com.trevisantecnologia.centerweb.model.SmsSynchronismLog",11,0,6,1
"br.com.trevisantecnologia.centerweb.model.Mix",14,1,13,2
"br.com.trevisantecnologia.centerweb.controller.AgentTeamController",14,5,0,9
"br.com.trevisantecnologia.centerweb.controller.GroupController",19,7,2,10
"br.com.trevisantecnologia.centerweb.controller.WeeklyWorkdayController",18,6,0,8
"br.com.trevisantecnologia.centerweb.dao.impl.FeatureToggleHibernateDaoImpl",18,6,0,9
"br.com.trevisantecnologia.centerweb.serialization.ScheduleRoutingConverterTest",18,9,0,10
"br.com.trevisantecnologia.centerweb.controller.AgentTypeControllerTest",26,6,0,7
"br.com.trevisantecnologia.centerweb.geo.router.RouterTest",19,8,0,11
"br.com.trevisantecnologia.centerweb.dao.impl.ServiceLocalItemHibernateDaoImpl",13,4,0,7
"br.com.trevisantecnologia.centerweb.service.EventServiceTest",28,6,0,9
"br.com.trevisantecnologia.centerweb.controller.SystemParametersControllerTest",32,11,0,12
"br.com.trevisantecnologia.centerweb.fixture.TeamFixture",11,5,25,6
"br.com.trevisantecnologia.centerweb.business.AbstractValidator",14,4,55,6
"br.com.trevisantecnologia.centerweb.util.SectionHistoryDisplayReport",14,5,3,6
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.EntitySqlInformation",12,2,10,8
"br.com.trevisantecnologia.centerweb.factory.GraphicFilterFactoryTest",30,9,0,9
"br.com.trevisantecnologia.centerweb.controller.ActionControllerTest",29,13,0,13
"br.com.trevisantecnologia.centerweb.service.MixProductServiceTest",22,8,0,8
"br.com.trevisantecnologia.centerweb.helper.ModelHelperTest",14,4,0,6
"br.com.trevisantecnologia.centerweb.model.Action",14,0,10,1
"br.com.trevisantecnologia.centerweb.model.ItinerarySchedule",7,0,7,1
"br.com.trevisantecnologia.centerweb.controller.MixProductController",13,7,0,10
"br.com.trevisantecnologia.centerweb.service.DefaultSystemSettingsServiceTest",20,5,0,6
"br.com.trevisantecnologia.centerweb.api.controller.ApiServiceLocalActivityControllerTest",21,9,0,11
"br.com.trevisantecnologia.centerweb.controller.Local3DimensionController",22,5,2,7
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalClassificationController",22,5,2,7
"br.com.trevisantecnologia.centerweb.interceptor.SimultaneousLoginInterceptorTest",21,8,0,9
"br.com.trevisantecnologia.centerweb.dao.impl.ItemHibernateDaoImplTest",14,3,0,5
"br.com.trevisantecnologia.centerweb.controller.AgentConfigFieldsController",12,3,0,5
"br.com.trevisantecnologia.centerweb.service.ImportLayoutServiceTest",31,12,0,12
"br.com.trevisantecnologia.centerweb.controller.CustomEntityEntryControllerTest",35,13,0,14
"br.com.trevisantecnologia.centerweb.fixture.PlatformEventFixture",10,2,5,3
"br.com.trevisantecnologia.centerweb.model.Informative",17,0,7,1
"br.com.trevisantecnologia.centerweb.service.GraphicMetricService",16,6,2,8
"br.com.trevisantecnologia.centerweb.dao.impl.SectionHibernateDaoImplTest",15,3,0,5
"br.com.trevisantecnologia.centerweb.helper.ActivityHistoryItemHelperTest",33,24,0,25
"br.com.trevisantecnologia.centerweb.fixture.SubGroupFixture",7,4,6,5
"br.com.trevisantecnologia.centerweb.fixture.EventFixture",8,1,6,2
"br.com.trevisantecnologia.centerweb.model.AccessLog",13,0,3,2
"br.com.trevisantecnologia.centerweb.serialization.ExportLayoutConverterTest",18,8,0,9
"br.com.trevisantecnologia.centerweb.web.handler.FieldHandlerTest",19,7,0,7
"br.com.trevisantecnologia.centerweb.dao.impl.ItemRelationHibernateDaoImplTest",18,5,0,7
"br.com.trevisantecnologia.centerweb.controller.PasswordChangeControllerTest",22,6,0,6
"br.com.trevisantecnologia.centerweb.controller.AgentTypeController",21,5,2,7
"br.com.trevisantecnologia.centerweb.service.OldDashboardService",25,9,2,13
"br.com.trevisantecnologia.centerweb.dao.impl.DataSetDao",24,4,2,7
"br.com.trevisantecnologia.centerweb.interceptor.AccessControllerInterceptorTest",26,9,0,11
"br.com.trevisantecnologia.centerweb.dao.impl.CustomFieldValueHibernateDaoImplTest",23,8,0,10
"br.com.trevisantecnologia.centerweb.fixture.ActivityTypeFixture",9,2,8,3
"br.com.trevisantecnologia.centerweb.connector.ActivityHistoryMailConnectorTest",17,4,0,5
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalClassificationControllerTest",24,6,0,7
"br.com.trevisantecnologia.centerweb.controller.ConnectorControllerTest",19,5,0,6
"br.com.trevisantecnologia.centerweb.controller.Local3DimensionControllerTest",24,6,0,7
"br.com.trevisantecnologia.centerweb.controller.ItemCategoryControllerTest",24,6,0,7
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalConfigFieldsController",24,16,0,17
"br.com.trevisantecnologia.centerweb.service.ItineraryCloneServiceTest",25,8,0,8
"br.com.trevisantecnologia.centerweb.util.ListItem",4,1,83,3
"br.com.trevisantecnologia.centerweb.controller.ItemCategoryController",18,6,2,8
"br.com.trevisantecnologia.centerweb.service.IdiomEntryServiceTest",26,9,0,11
"br.com.trevisantecnologia.centerweb.model.AnalyseRule",13,0,5,1
"org.junit.rule.dbunit.DBUnitRule",22,2,0,7
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalTypeControllerTest",27,8,0,9
"br.com.trevisantecnologia.centerweb.business.CustomEntityValidatorTest",15,7,0,7
"br.com.trevisantecnologia.centerweb.service.structural.MixStructureService",17,5,2,7
"br.com.trevisantecnologia.centerweb.model.MixProduct",12,1,7,2
"br.com.trevisantecnologia.centerweb.model.ServiceLocalClassification",20,0,13,1
"br.com.trevisantecnologia.centerweb.service.ScheduleTypeServiceTest",21,6,0,6
"br.com.trevisantecnologia.centerweb.service.CustomMenuService",16,4,5,5
"br.com.trevisantecnologia.centerweb.eca.connector.ConnectorTest",25,15,0,15
"br.com.trevisantecnologia.centerweb.controller.widget.SchedulesSummaryWidgetControllerTest",27,8,0,8
"br.com.trevisantecnologia.centerweb.service.structural.ActivityPolicyStructureServiceTest",34,6,0,8
"br.com.trevisantecnologia.centerweb.controller.FieldCustomSettingControllerTest",29,21,0,21
"br.com.trevisantecnologia.centerweb.model.SearchOptions",4,0,43,1
"br.com.trevisantecnologia.centerweb.model.AgentType",20,0,14,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiBaseControllerTest",25,7,0,9
"br.com.trevisantecnologia.centerweb.service.ItineraryServiceLocalServiceTest",25,7,0,7
"br.com.trevisantecnologia.centerweb.controller.widget.SmsSendWidgetControllerTest",24,7,0,7
"br.com.trevisantecnologia.centerweb.model.ClientIdNotUsedTest",14,0,0,4
"br.com.trevisantecnologia.centerweb.environment.EnvironmentRequest",1,0,1,0
"br.com.trevisantecnologia.centerweb.fixture.CustomEntityFixture",9,3,33,4
"br.com.trevisantecnologia.centerweb.model.SectionFieldItem",12,0,11,3
"br.com.trevisantecnologia.centerweb.serialization.CustomXMLSerializationTest",22,11,0,11
"br.com.trevisantecnologia.centerweb.service.ScheduleTypeService",14,9,8,11
"br.com.trevisantecnologia.centerweb.validation.AuthorizationValidatorTest",21,8,0,8
"br.com.trevisantecnologia.centerweb.model.ExecutionSectionField",0,0,0,0
"br.com.trevisantecnologia.centerweb.service.TeamTypeServiceTest",21,7,0,7
"br.com.trevisantecnologia.centerweb.strategy.ConfigFieldCustomTypeHelperStrategy",13,5,2,7
"br.com.trevisantecnologia.centerweb.umobutilitieslib.impl.FieldManagerImpl",13,7,1,9
"br.com.trevisantecnologia.centerweb.serialization.converter.util.ListModelConverter",14,3,5,11
"br.com.trevisantecnologia.centerweb.chart.ChartDecorator",18,1,0,2
"br.com.trevisantecnologia.centerweb.geo.distancematrix.DistanceMatrixServiceTest",28,11,0,11
"br.com.trevisantecnologia.centerweb.fixture.ActionFixture",11,3,4,4
"br.com.trevisantecnologia.centerweb.model.TemplateApp",13,0,3,1
"br.com.trevisantecnologia.centerweb.web.PropertyFieldFactoryTest",21,4,0,5
"br.com.trevisantecnologia.centerweb.util.ArrayUtils",8,0,3,7
"br.com.trevisantecnologia.centerweb.validation.GraphicFilterValidatorTest",12,3,0,3
"br.com.trevisantecnologia.centerweb.api.controller.ApiItineraryController",10,3,0,4
"br.com.trevisantecnologia.centerweb.controller.widget.DiscoveryWidgetControllerTest",23,11,0,11
"br.com.trevisantecnologia.centerweb.interceptor.I18nInterceptor",17,3,1,9
"br.com.trevisantecnologia.centerweb.controller.IdiomEntryControllerTest",29,14,0,14
"br.com.trevisantecnologia.centerweb.controller.LogicalExpressionControllerTest",25,4,0,5
"br.com.trevisantecnologia.centerweb.dao.CustomEntityEntryValuesDao",23,4,2,7
"br.com.trevisantecnologia.centerweb.validation.CustomMathExpressionValidatorTest",11,4,0,6
"br.com.trevisantecnologia.centerweb.controller.DataSetController",19,5,0,7
"br.com.trevisantecnologia.centerweb.model.Local3Dimension",18,0,13,1
"br.com.trevisantecnologia.centerweb.io.FileSystemManager",14,2,7,6
"br.com.trevisantecnologia.centerweb.controller.MapController",21,4,0,5
"br.com.trevisantecnologia.centerweb.interceptor.SearchInterceptorTest",17,4,0,7
"br.com.trevisantecnologia.centerweb.controller.SchedulePublicController",18,9,0,10
"br.com.trevisantecnologia.centerweb.service.MessageServiceTest",25,10,0,10
"br.com.trevisantecnologia.centerweb.api.controller.ApiActivityControllerTest",19,11,0,13
"br.com.trevisantecnologia.centerweb.api.controller.ApiSectionControllerTest",21,11,0,13
"br.com.trevisantecnologia.centerweb.model.ScheduleSummary",1,0,10,1
"br.com.trevisantecnologia.centerweb.fixture.LimitFixture",5,1,12,2
"br.com.trevisantecnologia.centerweb.chart.TTChart",3,1,4,1
"br.com.trevisantecnologia.centerweb.model.DashboardPeriod",5,0,8,2
"br.com.trevisantecnologia.centerweb.model.ArrayLongToListLongType",11,0,0,6
"br.com.trevisantecnologia.centerweb.model.ArrayStringToListStringType",11,0,0,6
"br.com.trevisantecnologia.centerweb.http.HttpClient",19,0,5,2
"br.com.trevisantecnologia.centerweb.factory.GraphicMetricFactoryTest",29,9,0,10
"br.com.trevisantecnologia.centerweb.mail.TTMailSender",4,3,10,6
"br.com.trevisantecnologia.centerweb.dao.ServiceLocalActivityDao",13,6,2,8
"br.com.trevisantecnologia.centerweb.service.ServiceLocalTeamService",10,6,2,8
"br.com.trevisantecnologia.centerweb.service.AnalyzerServiceTest",22,13,0,13
"br.com.trevisantecnologia.centerweb.eca.connector.impl.UpdateConnectorImpl",14,8,1,10
"br.com.trevisantecnologia.centerweb.controller.InformativeControllerTest",22,5,0,5
"br.com.trevisantecnologia.centerweb.business.schedule.ActivityOriginBySelectionRuleTest",13,4,0,4
"br.com.trevisantecnologia.centerweb.controller.AppearanceController",21,7,1,8
"br.com.trevisantecnologia.centerweb.service.ItemCategoryServiceTest",21,6,0,8
"br.com.trevisantecnologia.centerweb.model.LevelX",14,0,4,1
"br.com.trevisantecnologia.centerweb.model.Level6",14,0,4,1
"br.com.trevisantecnologia.centerweb.model.LevelA",14,0,4,1
"br.com.trevisantecnologia.centerweb.util.CustomJUnitAssertions",10,0,4,2
"br.com.trevisantecnologia.centerweb.util.SimpleEditableProperty",5,1,8,2
"br.com.trevisantecnologia.centerweb.business.ServiceLocalActivityValidatorTest",15,8,0,8
"br.com.trevisantecnologia.centerweb.api.controller.ApiNotAllowedRoutesControllerTest",9,1,0,4
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalTeamController",14,4,0,6
"br.com.trevisantecnologia.centerweb.controller.MediaControllerTest",23,6,0,6
"br.com.trevisantecnologia.centerweb.dao.impl.CustomEntityEntryHibernateDaoImplTest",15,6,0,8
"br.com.trevisantecnologia.centerweb.api.controller.ApiBatchCustomFieldController",20,8,0,11
"br.com.trevisantecnologia.centerweb.factory.GraphicIconFactoryTest",24,8,0,8
"br.com.trevisantecnologia.centerweb.helper.PhisicalNamesInvalidHelper",2,0,1,1
"br.com.trevisantecnologia.centerweb.service.CustomFieldValueService",15,8,10,9
"br.com.trevisantecnologia.centerweb.service.DefaultSystemSettingsService",9,4,33,9
"br.com.trevisantecnologia.centerweb.model.Level2",13,0,4,1
"br.com.trevisantecnologia.centerweb.model.Level3",13,0,4,1
"br.com.trevisantecnologia.centerweb.model.Level4",13,0,4,1
"br.com.trevisantecnologia.centerweb.model.Level5",13,0,4,1
"br.com.trevisantecnologia.centerweb.model.dashboard.PermissionStructure",1,0,0,2
"br.com.trevisantecnologia.centerweb.model.LevelB",13,0,4,1
"br.com.trevisantecnologia.centerweb.model.Idiom",18,0,20,1
"br.com.trevisantecnologia.centerweb.business.MessageValidatorTest",16,6,0,6
"br.com.trevisantecnologia.centerweb.sessionScoped.SessionScopedTest",16,1,0,9
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.EntitySqlInformationTest",14,3,0,7
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalTypeController",21,6,0,7
"br.com.trevisantecnologia.centerweb.controller.AditionalInfoItemControllerTest",19,8,0,8
"br.com.trevisantecnologia.centerweb.model.ScheduleActivity",14,0,8,1
"br.com.trevisantecnologia.centerweb.model.MediaTest",13,1,0,1
"br.com.trevisantecnologia.centerweb.service.PasswordPolicyServiceTest",17,6,0,7
"br.com.trevisantecnologia.centerweb.serialization.converter.util.SetModelConverter",14,3,4,11
"br.com.trevisantecnologia.centerweb.dao.DashboardDao",12,5,1,7
"br.com.trevisantecnologia.centerweb.service.ureport.UReportServiceTest",22,8,0,8
"br.com.trevisantecnologia.centerweb.business.WorkspaceValidator",6,4,3,6
"br.com.trevisantecnologia.centerweb.mock.TTMockResult",4,0,58,5
"br.com.trevisantecnologia.centerweb.serialization.converter.schedule.ScheduleSituationHistoryConverterTest",15,8,0,8
"br.com.trevisantecnologia.centerweb.dao.SectionSubGroupDao",13,3,3,5
"br.com.trevisantecnologia.centerweb.controller.ActionController",17,7,1,7
"br.com.trevisantecnologia.centerweb.service.GroupServiceTest",21,6,0,8
"br.com.trevisantecnologia.centerweb.mock.HTTPSessionMock",5,0,1,1
"br.com.trevisantecnologia.centerweb.helper.ComparatorHelperTest",5,0,0,0
"br.com.trevisantecnologia.centerweb.service.ScheduleSituationService",15,5,10,8
"br.com.trevisantecnologia.centerweb.fixture.ItineraryFixture",11,5,11,6
"br.com.trevisantecnologia.centerweb.util.RestrictionUtilTest",18,7,0,8
"br.com.trevisantecnologia.centerweb.helper.StringNormalizer",7,0,9,3
"br.com.trevisantecnologia.centerweb.util.TimezonesTest",8,2,0,3
"br.com.trevisantecnologia.centerweb.serialization.ApiTeamViewConverter",14,6,1,9
"br.com.trevisantecnologia.centerweb.dao.SectionSubGroupDaoTest",18,4,0,7
"br.com.trevisantecnologia.centerweb.controller.AbstractConfigFieldsControllerTest",26,16,0,18
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.StructuralDataSetBuilderTest",8,0,0,2
"br.com.trevisantecnologia.centerweb.service.ItemRelationService",7,5,6,7
"br.com.trevisantecnologia.centerweb.model.DashboardGalleryItem",7,0,2,0
"br.com.trevisantecnologia.centerweb.controller.SelectScreenController",19,12,0,14
"br.com.trevisantecnologia.centerweb.service.ScheduleSituationServiceTest",22,5,0,5
"br.com.trevisantecnologia.centerweb.controller.TeamTypeController",19,7,0,8
"br.com.trevisantecnologia.centerweb.serialization.ApiClosestAgentRequestConverter",10,2,2,7
"br.com.trevisantecnologia.centerweb.business.AbstractIntegrationValidatorTest",15,6,0,6
"br.com.trevisantecnologia.centerweb.interceptor.CustomAppearanceInterceptor",18,5,0,10
"br.com.trevisantecnologia.centerweb.environment.UMovProxyAdapter",13,1,4,7
"br.com.trevisantecnologia.centerweb.strategy.ConfigFieldPhysicalTypeHelperStrategyTest",29,8,0,8
"br.com.trevisantecnologia.centerweb.service.GeocoderService",16,6,2,9
"br.com.trevisantecnologia.centerweb.fixture.CustomEntityEntryFixture",8,4,16,5
"br.com.trevisantecnologia.centerweb.model.FieldItem",11,0,4,1
"br.com.trevisantecnologia.centerweb.umobutilitieslib.impl.ValueExpressionDAOInterfaceImpl",7,4,2,6
"br.com.trevisantecnologia.centerweb.model.ItemCategory",16,0,12,1
"br.com.trevisantecnologia.centerweb.controller.ScheduleExporterControllerTest",24,3,0,4
"br.com.trevisantecnologia.centerweb.service.AgentTypeServiceTest",21,4,0,6
"br.com.trevisantecnologia.centerweb.serialization.ApiClosestAgentRequestConverterTest",7,4,0,5
"br.com.trevisantecnologia.centerweb.dao.impl.ImportLayoutDaoImplTest",17,5,0,7
"br.com.trevisantecnologia.centerweb.controller.MediaPublicController",15,4,1,6
"br.com.trevisantecnologia.centerweb.controller.PasswordRecoveryControllerTest",23,5,0,5
"br.com.trevisantecnologia.centerweb.controller.AccessRoleControllerTest",26,10,0,10
"br.com.trevisantecnologia.centerweb.model.RouteParameters",1,0,1,0
"br.com.trevisantecnologia.centerweb.model.WidgetTypeStructure",3,1,0,1
"br.com.trevisantecnologia.centerweb.model.GraphicIcon",11,0,7,3
"br.com.trevisantecnologia.centerweb.util.ColorUtils",2,0,2,3
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.StructuralDataSetView",8,2,0,4
"br.com.trevisantecnologia.centerweb.umobutilitieslib.impl.ValidationExpressionDAOInterfaceImpl",8,5,1,7
"br.com.trevisantecnologia.centerweb.model.FilterFieldsTest",6,1,0,1
"br.com.trevisantecnologia.centerweb.helper.URLGeneratorHelperTest",7,0,0,1
"br.com.trevisantecnologia.centerweb.dao.internals.FindActivitiesByOriginFunctionCall",4,0,2,8
"br.com.trevisantecnologia.centerweb.util.ExceptionHandler",15,2,5,6
"br.com.trevisantecnologia.centerweb.business.MediaValidator",11,6,1,8
"br.com.trevisantecnologia.centerweb.geo.router.UFRGSRouter",15,7,1,9
"br.com.trevisantecnologia.centerweb.util.MessagePool",7,0,25,3
"br.com.trevisantecnologia.centerweb.fixture.ImportLayoutFieldFixture",9,3,9,5
"br.com.trevisantecnologia.centerweb.model.ExecutionActivity",3,0,7,1
"br.com.trevisantecnologia.centerweb.model.ItensMacroDTO",3,0,3,2
"br.com.trevisantecnologia.centerweb.model.AgentTeamLog",9,0,0,1
"br.com.trevisantecnologia.centerweb.model.HelpEntry",10,0,5,1
"br.com.trevisantecnologia.centerweb.business.SystemParametersValidator",4,3,2,6
"br.com.trevisantecnologia.centerweb.model.ServiceLocalTeam",7,0,6,2
"br.com.trevisantecnologia.centerweb.serialization.ImportLayoutConverterTest",15,7,0,8
"br.com.trevisantecnologia.centerweb.util.SoyDataBuilder",11,0,0,6
"br.com.trevisantecnologia.centerweb.model.ItineraryServiceLocal",14,0,18,1
"br.com.trevisantecnologia.centerweb.strategy.ConfigFieldCustomTypeHelperStrategyTest",23,8,0,8
"br.com.trevisantecnologia.centerweb.factory.GraphicFilterFactory",15,7,4,8
"br.com.trevisantecnologia.centerweb.service.structural.ActivityPolicyStructureService",22,4,2,6
"br.com.trevisantecnologia.centerweb.dao.impl.MixProductDao",21,5,2,9
"br.com.trevisantecnologia.centerweb.service.CustomMenuServiceTest",19,6,0,7
"br.com.trevisantecnologia.centerweb.geo.CabralGeoProcessor",18,4,0,8
"br.com.trevisantecnologia.centerweb.model.DeliveryScheduleResultView",1,0,6,0
"br.com.trevisantecnologia.centerweb.fixture.WorkspaceRequestFixture",5,1,4,2
"br.com.trevisantecnologia.centerweb.fixture.CustomFieldValueFixture",7,2,15,3
"br.com.trevisantecnologia.centerweb.model.FeatureToggle",9,0,11,1
"br.com.trevisantecnologia.centerweb.model.LevelZ",13,0,4,1
"br.com.trevisantecnologia.centerweb.model.LevelC",13,0,4,1
"br.com.trevisantecnologia.centerweb.model.Level1",13,0,4,1
"br.com.trevisantecnologia.centerweb.http.GraphicApiClient",15,7,4,8
"br.com.trevisantecnologia.centerweb.model.Widget",15,0,7,1
"br.com.trevisantecnologia.centerweb.model.AgentActivity",14,0,8,1
"br.com.trevisantecnologia.centerweb.business.ActivityHistoryValidatorTest",14,4,0,4
"br.com.trevisantecnologia.centerweb.factory.GraphicMetricFactory",17,5,3,7
